,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,2.0,0.686831518014272,0.6655869720117101,0.5904761904761905,0.7924528301886793,0.6503084179970973,0.8514285714285714,0.88
mean,6.5,0.6499847112666992,0.6505378495972112,0.7111111111111111,0.7169811320754716,0.7811895258829221,0.775357142857143,0.84
median,6.5,0.6464795958428156,0.6516920215678665,0.7714285714285715,0.7169811320754716,0.8312318577648766,0.7892857142857143,0.88
