,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,2.0,65.0,0.24199718156809447,0.189019324986831,0.9446488452214067,0.951859183933318,0.8275309377483689,0.96163654592617,0.8821873567631814,0.79633493003783,0.8821873616889135
mean,2.0,40.5,0.2594993159415261,0.24673036374961552,0.9163032985422561,0.9141123711773872,0.761179302645755,0.9661332487124714,0.8358397040889546,0.7350919225814241,0.8358397088980771
median,2.0,40.5,0.24063867675040357,0.1968251625480859,0.9429955049868552,0.9466731122149458,0.8099771192332896,0.9646939172287738,0.8728686836868209,0.7816790908166842,0.8728686885976137
