,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,5.0,38.0,0.21550600983763255,0.20191670241563217,0.9508224366813578,0.948079721939055,0.8314156662673853,0.9233171880172298,0.8701081353473772,0.7799753288642488,0.8701081403041989
mean,5.0,23.5,0.2536665515564016,0.2897692378504741,0.8981106709993681,0.8935454764602523,0.7439244043691936,0.9306837093786896,0.8095012697514763,0.702714474695068,0.8095012745472873
median,5.0,23.5,0.2118776292810517,0.22387454626352893,0.9462570560875759,0.9431021132905804,0.8126264446504663,0.9272665212249147,0.861838801099106,0.7671350338631588,0.8618388060463339
