epoch,g_total,g_adv,g_recon,g_fm,g_tv,g_lap,g_ms,g_stats,g_texstats,d_loss,val_l1,val_edge,val_lap,val_stats,val_texstats,val_ssim,val_score
24,9.926015,0.470119,5.774613,0.210794,0.125951,0.220005,9.010036,0.191920,0.089473,1.755128,0.200725,0.324646,0.210049,0.235044,0.067729,0.180760,1.279386
25,10.204979,0.440740,5.999914,0.212767,0.126276,0.219568,9.214191,0.212377,0.086380,1.775226,0.211925,0.352413,0.231143,0.243484,0.078045,0.142175,1.348702
26,10.088323,0.465122,5.882004,0.213964,0.137547,0.236120,9.119578,0.195021,0.081287,1.749548,0.179963,0.335858,0.214743,0.202474,0.066775,0.084268,1.341356
27,10.581092,0.699521,5.849080,0.219045,0.140575,0.243272,10.030933,0.190724,0.084796,1.610417,0.197894,0.361604,0.246432,0.222218,0.060852,0.071503,1.390273
28,10.415592,0.793819,5.920225,0.215369,0.146962,0.248756,8.923662,0.196511,0.075360,1.548971,0.182091,0.357925,0.286413,0.179076,0.074679,0.205410,1.234730
29,10.907694,1.289214,5.963044,0.244793,0.146576,0.249276,8.598896,0.201072,0.076841,1.143731,0.176568,0.342863,0.235389,0.187925,0.054043,0.207111,1.206643
30,11.446088,1.630345,6.017337,0.245742,0.154153,0.260043,9.014971,0.199442,0.077311,1.078860,0.173626,0.330616,0.283239,0.167322,0.082365,0.155797,1.268614
31,11.367102,1.509269,5.912097,0.240100,0.145396,0.243851,9.665759,0.185992,0.079140,1.027861,0.182245,0.335656,0.237672,0.195716,0.067278,0.160649,1.269163
32,11.506211,1.797972,5.971165,0.241789,0.137772,0.231900,8.991880,0.198531,0.076151,0.844492,0.190614,0.374700,0.244073,0.217386,0.065379,0.131362,1.325045
33,11.651974,1.909514,5.978606,0.245698,0.139201,0.231559,9.101206,0.192057,0.071544,1.000714,0.196714,0.334846,0.237420,0.212542,0.059193,0.136546,1.311499
34,11.251730,1.686384,5.977375,0.240280,0.129516,0.217089,8.595484,0.197587,0.073546,1.404576,0.195271,0.354787,0.292900,0.216649,0.069739,0.102155,1.368097
35,11.264227,1.550565,6.040978,0.243975,0.132376,0.219988,8.830851,0.202294,0.071868,1.284149,0.190848,0.353632,0.219590,0.211226,0.054059,0.110131,1.328026
36,11.050186,1.332753,5.969452,0.236768,0.124163,0.208131,9.181974,0.202101,0.072689,1.320029,0.185337,0.348086,0.201110,0.196830,0.066556,0.147489,1.279769
37,11.359615,1.525829,5.983539,0.236757,0.127532,0.212864,9.520451,0.196455,0.071697,1.263045,0.181509,0.362168,0.211864,0.187570,0.064706,0.127778,1.294904
38,10.923597,1.389451,5.982787,0.232808,0.129206,0.213656,8.543207,0.196600,0.070139,1.171178,0.181885,0.352181,0.200288,0.185226,0.052203,0.180671,1.229994
39,11.145981,1.463179,6.017844,0.233208,0.123648,0.205910,8.962595,0.198540,0.068197,0.972077,0.175805,0.344194,0.207536,0.192106,0.065236,0.150644,1.264707
40,11.405834,1.564798,6.046188,0.236153,0.124405,0.204701,9.379265,0.199403,0.069341,0.869702,0.202352,0.365107,0.231789,0.233463,0.065375,0.095210,1.376543
41,11.683619,1.913092,5.995005,0.238629,0.119974,0.202524,9.304372,0.201786,0.070523,0.560442,0.177285,0.329190,0.196991,0.197062,0.065019,0.157735,1.256433
42,11.729403,2.215234,5.821806,0.238148,0.124601,0.209818,9.023435,0.185946,0.077693,0.505475,0.196415,0.350380,0.221538,0.213422,0.063994,0.137947,1.312183
43,11.937714,2.487874,5.817191,0.248642,0.124479,0.210893,8.771401,0.187438,0.074624,0.442122,0.180700,0.327270,0.293541,0.184847,0.064050,0.162081,1.269757
44,11.753391,2.319062,5.786683,0.246769,0.124112,0.210972,8.828475,0.186529,0.076283,0.467758,0.189406,0.339900,0.225389,0.211039,0.062207,0.111135,1.328771
45,11.564663,2.145249,5.940498,0.237169,0.125967,0.209437,8.292118,0.199916,0.069974,0.462790,0.190702,0.349719,0.215657,0.217197,0.059548,0.161950,1.280497
46,11.523362,2.018627,5.823101,0.232208,0.122753,0.204330,9.063816,0.189186,0.068890,0.648439,0.174601,0.332432,0.199566,0.201488,0.063663,0.233551,1.180551
47,12.602652,3.341443,5.776007,0.259425,0.115990,0.202643,8.168550,0.206131,0.085791,0.078272,0.175536,0.314013,0.194557,0.193412,0.077160,0.207901,1.206104
48,11.857531,2.324419,5.839839,0.237917,0.120602,0.202186,9.048203,0.197121,0.071673,0.444794,0.184059,0.329299,0.208123,0.223049,0.056759,0.109759,1.322103
49,11.720010,2.304759,5.763831,0.245556,0.125714,0.212137,8.835803,0.188923,0.074895,0.655685,0.187606,0.340650,0.203124,0.203294,0.058321,0.095022,1.332312
50,11.981707,2.492365,5.921686,0.245186,0.120137,0.203652,8.575935,0.199774,0.071834,0.369295,0.176417,0.326159,0.217827,0.196307,0.067482,0.191743,1.226572
51,11.941376,2.653733,5.783039,0.251105,0.116143,0.200762,8.385893,0.187421,0.075837,0.299759,0.220455,0.330797,0.189548,0.270049,0.061549,0.054209,1.436367
52,12.424770,2.969681,5.797815,0.253543,0.118067,0.202232,8.823273,0.197772,0.079564,0.200552,0.166550,0.320545,0.212069,0.174765,0.073532,0.227382,1.171346
53,11.809696,2.422838,5.838912,0.237170,0.116783,0.198413,8.574553,0.200103,0.072897,0.450584,0.174651,0.329296,0.204615,0.178196,0.055887,0.256207,1.142568
54,12.015902,2.723332,5.771225,0.236320,0.112878,0.192923,8.538319,0.193724,0.074669,0.206562,0.183072,0.327436,0.203440,0.221364,0.068486,0.106115,1.329002
55,12.301905,2.919037,5.867882,0.249906,0.115422,0.198794,8.355007,0.207987,0.077792,0.416121,0.183347,0.334427,0.210366,0.184114,0.054885,0.185317,1.226751
56,12.166277,2.705005,5.859550,0.245075,0.120529,0.205274,8.677161,0.198823,0.074211,0.402675,0.205317,0.334710,0.194148,0.259527,0.053595,0.155494,1.312024
57,11.824324,2.637355,5.828674,0.234546,0.113874,0.192666,8.020969,0.194083,0.069226,0.256670,0.186979,0.331477,0.190422,0.217353,0.055046,0.198189,1.229301
58,12.356475,2.970482,5.787306,0.239143,0.114846,0.193000,8.780014,0.194652,0.073638,0.200631,0.179042,0.328708,0.191378,0.190583,0.063817,0.183523,1.227180
59,12.912468,3.599417,5.676253,0.269765,0.121451,0.215357,8.656635,0.184479,0.078835,0.085994,0.182104,0.335651,0.214592,0.190071,0.047906,0.167516,1.243598
60,11.865657,2.544396,5.757279,0.244914,0.118210,0.201777,8.590246,0.191268,0.076923,0.356324,0.171436,0.335183,0.196739,0.172835,0.056419,0.251330,1.141170
61,12.133077,2.735990,5.827870,0.252334,0.128045,0.218712,8.469982,0.195305,0.074806,0.190385,0.174867,0.337974,0.193669,0.183130,0.054580,0.184029,1.215864
62,13.224615,3.717875,5.756148,0.268783,0.120249,0.211482,9.009085,0.198088,0.079510,0.100567,0.187240,0.322625,0.258255,0.219219,0.069153,0.166761,1.283012
63,12.709063,3.293226,5.746864,0.256830,0.121303,0.210466,8.843487,0.188654,0.077136,0.192234,0.183840,0.325572,0.284510,0.200002,0.065769,0.141376,1.299834
64,12.130953,2.856716,5.744317,0.238558,0.115826,0.197376,8.572525,0.183684,0.073251,0.224082,0.170868,0.324086,0.199348,0.183525,0.069995,0.172531,1.230789
65,12.657702,3.327882,5.725047,0.244630,0.113072,0.190878,8.795668,0.189984,0.075561,0.096577,0.175423,0.325530,0.185010,0.198108,0.076582,0.101842,1.314053
66,12.954248,3.559803,5.739205,0.250159,0.113459,0.193614,8.899093,0.195369,0.076583,0.191341,0.162502,0.318447,0.208704,0.162381,0.066140,0.189585,1.193720
67,12.230862,3.019420,5.675231,0.239439,0.114059,0.194789,8.577862,0.186107,0.078278,0.270046,0.176441,0.320593,0.192921,0.200823,0.074695,0.151769,1.266316
68,12.874912,3.542251,5.744507,0.249305,0.113512,0.195184,8.696195,0.190733,0.074378,0.166086,0.168540,0.328870,0.188568,0.171322,0.065050,0.179521,1.211139
69,11.762362,2.577857,5.699321,0.236229,0.119832,0.203060,8.400440,0.185005,0.072655,0.597925,0.181591,0.327546,0.196196,0.197183,0.064679,0.146381,1.271496
70,12.359217,3.227642,5.679857,0.237208,0.107747,0.185223,8.349659,0.189397,0.077899,0.078560,0.185393,0.342581,0.188263,0.193788,0.058266,0.165679,1.251738
71,12.497711,3.373257,5.634497,0.237634,0.112047,0.189990,8.513845,0.179259,0.069170,0.067148,0.177949,0.322864,0.202797,0.198160,0.066237,0.143574,1.272616
72,12.328212,3.117564,5.674471,0.236088,0.111240,0.188218,8.643930,0.186460,0.073623,0.129695,0.171963,0.329447,0.197961,0.172348,0.067826,0.185117,1.213177
73,12.285013,3.124342,5.700322,0.236830,0.111765,0.190084,8.383309,0.187700,0.070573,0.290947,0.184338,0.333307,0.191883,0.203788,0.058963,0.176466,1.244405
74,11.969815,2.802941,5.763766,0.229054,0.110446,0.186633,8.234421,0.192192,0.070228,0.313304,0.186191,0.326699,0.211551,0.211055,0.060951,0.274794,1.155795
75,11.988603,2.715206,5.750942,0.229294,0.110759,0.187389,8.607475,0.194848,0.073163,0.363906,0.185450,0.340128,0.193203,0.188328,0.048667,0.257502,1.152606
76,11.628404,2.378764,5.778850,0.220943,0.112253,0.185236,8.536095,0.186791,0.067160,0.394207,0.180080,0.345328,0.231885,0.183933,0.055872,0.150724,1.265226
77,12.445662,3.205757,5.803927,0.252235,0.120330,0.205360,8.103551,0.195372,0.073529,0.219208,0.188201,0.330857,0.192276,0.210988,0.059275,0.195657,1.232495
78,12.181594,2.841116,5.873315,0.234459,0.114318,0.193393,8.354923,0.198636,0.071828,0.425728,0.182678,0.357228,0.216585,0.191718,0.065648,0.168460,1.258134
79,12.013229,2.887844,5.723244,0.229387,0.112573,0.188297,8.235538,0.186822,0.071308,0.185221,0.177521,0.328565,0.185687,0.201822,0.061231,0.172857,1.239245
80,11.503754,2.262287,5.799041,0.219596,0.111375,0.185542,8.423006,0.192641,0.068069,0.407825,0.170314,0.327430,0.210661,0.187514,0.065353,0.208825,1.196472
81,12.071979,2.703914,5.741076,0.226417,0.109613,0.185955,8.981371,0.194616,0.072539,0.378679,0.171986,0.339688,0.190072,0.181467,0.053068,0.155789,1.239078
82,12.047134,2.761422,5.834208,0.228080,0.111038,0.185072,8.409048,0.195616,0.066124,0.315643,0.174640,0.334992,0.186758,0.176145,0.054831,0.235606,1.158650
83,12.032185,2.751286,5.805019,0.225537,0.110735,0.184698,8.515841,0.191988,0.066904,0.325973,0.172578,0.337183,0.186386,0.182546,0.056493,0.231365,1.165255
84,11.594751,2.400463,5.823182,0.221503,0.109586,0.183690,8.152176,0.199715,0.070581,0.445534,0.191416,0.333084,0.199500,0.236983,0.064202,0.154439,1.294625
85,12.358084,3.222665,5.664793,0.231340,0.109679,0.185017,8.503576,0.181151,0.068330,0.165196,0.191870,0.338427,0.190968,0.222044,0.050603,0.134447,1.299207
86,12.436975,3.286372,5.715141,0.231070,0.107423,0.181963,8.358876,0.190486,0.071859,0.190616,0.163559,0.327979,0.189609,0.176564,0.063148,0.214010,1.173313
87,12.458095,3.325475,5.647965,0.234028,0.109303,0.183983,8.496170,0.189683,0.072810,0.242915,0.176271,0.339549,0.195074,0.173490,0.057370,0.220637,1.177967
88,12.445057,3.262601,5.807033,0.233662,0.108994,0.182724,8.136040,0.193601,0.069825,0.272421,0.157971,0.328684,0.196756,0.150130,0.059252,0.256304,1.111770
89,11.557159,2.380616,5.786992,0.218465,0.110817,0.184646,8.236400,0.196519,0.070090,0.407983,0.186005,0.332433,0.192070,0.216759,0.062093,0.178885,1.251744
90,11.662323,2.429791,5.820860,0.223237,0.112443,0.184080,8.288104,0.197478,0.068928,0.389555,0.186012,0.337713,0.186615,0.214067,0.057376,0.174130,1.252315
91,11.569089,2.334186,5.822474,0.219472,0.109584,0.181875,8.333229,0.193858,0.069801,0.390723,0.192314,0.337181,0.189066,0.229564,0.054472,0.178076,1.261267
92,12.126596,2.946846,5.799901,0.227818,0.108478,0.182299,8.191508,0.195528,0.065022,0.409127,0.182532,0.332334,0.183452,0.208383,0.058737,0.178735,1.240473
93,11.195849,2.126375,5.661830,0.216256,0.111360,0.184830,8.359144,0.182506,0.069675,0.641739,0.175647,0.337611,0.195628,0.193250,0.056192,0.234168,1.172817
94,11.330490,2.252986,5.891325,0.218514,0.111490,0.184776,7.589950,0.191530,0.065703,0.333252,0.184118,0.337962,0.189441,0.214444,0.057250,0.271172,1.154165
95,10.972727,1.942575,5.669087,0.207855,0.110418,0.183985,8.261297,0.182713,0.066328,0.485180,0.175760,0.336051,0.185774,0.198184,0.055922,0.186793,1.220175
96,11.045058,1.912797,5.652246,0.210794,0.112080,0.185224,8.644753,0.178763,0.067904,0.509946,0.169083,0.333697,0.189899,0.176371,0.064742,0.180714,1.214007
97,11.396303,2.217771,5.799276,0.215340,0.111027,0.184192,8.224522,0.195140,0.070190,0.302771,0.176050,0.336245,0.192189,0.185359,0.058869,0.200894,1.203019
98,10.806059,1.701555,5.643235,0.207161,0.111391,0.184699,8.579935,0.185109,0.068033,0.781243,0.166268,0.338400,0.190397,0.159270,0.054642,0.225546,1.153209
99,10.833700,1.622791,5.781070,0.203435,0.111975,0.184026,8.501686,0.185580,0.066010,0.429863,0.181666,0.346618,0.187516,0.194072,0.057830,0.172443,1.241710
100,10.730453,1.487329,5.771897,0.201047,0.111557,0.183814,8.647545,0.186247,0.066912,0.577193,0.169131,0.349309,0.197020,0.167127,0.054924,0.217024,1.172099
101,11.078899,1.734946,5.839739,0.205889,0.113774,0.185790,8.710565,0.191664,0.064252,0.636194,0.176990,0.353771,0.194983,0.185623,0.064284,0.199301,1.212431
102,10.504760,1.468471,5.745840,0.204681,0.112726,0.185468,8.031343,0.183712,0.065558,0.542141,0.182048,0.348326,0.191606,0.201283,0.057696,0.191429,1.227845
103,10.262047,1.195033,5.658365,0.197965,0.112670,0.185003,8.498262,0.176083,0.062858,0.913258,0.172960,0.342114,0.188844,0.189189,0.060837,0.278707,1.125434
104,10.317215,1.104727,5.775594,0.198152,0.113753,0.185858,8.555988,0.182870,0.064488,0.808638,0.191366,0.352962,0.191025,0.219623,0.057372,0.214860,1.223431
105,10.434237,1.237141,5.718057,0.199380,0.112611,0.185408,8.693758,0.180576,0.066943,0.809924,0.181629,0.345776,0.191188,0.193770,0.052179,0.137035,1.274478
106,10.225979,0.899493,5.807872,0.198205,0.113995,0.185830,8.826599,0.184775,0.062831,1.034920,0.172955,0.342080,0.188946,0.180850,0.049149,0.221781,1.171774
107,10.168802,1.021163,5.707554,0.196822,0.112432,0.185047,8.604785,0.177516,0.062470,0.942524,0.181253,0.352968,0.193906,0.196842,0.059508,0.234639,1.183957
108,10.225083,0.937733,5.862476,0.199664,0.115103,0.187476,8.469507,0.190348,0.065153,0.995973,0.180037,0.352330,0.192716,0.199300,0.055828,0.226406,1.189803
109,10.220221,0.921877,5.842025,0.198189,0.114468,0.186757,8.598972,0.187591,0.064240,0.914222,0.178521,0.345200,0.190788,0.196621,0.058116,0.214729,1.198176
110,10.399228,0.836946,5.827330,0.197032,0.116590,0.188326,9.547905,0.183472,0.061577,1.125534,0.172317,0.358339,0.194227,0.174552,0.057423,0.183998,1.214408
111,9.982082,0.785345,5.759188,0.194069,0.114543,0.187346,8.585171,0.180644,0.062532,1.175694,0.167293,0.350642,0.193775,0.167985,0.050615,0.200001,1.184869
112,10.087079,0.696241,5.843352,0.196001,0.116005,0.188005,8.887886,0.193772,0.062961,1.108867,0.191811,0.360769,0.193895,0.232018,0.063660,0.182280,1.268148
113,10.233858,0.735991,5.899619,0.196842,0.117973,0.189224,9.056650,0.188786,0.064995,1.190272,0.176746,0.347816,0.192355,0.185037,0.053143,0.229968,1.173451
114,10.026826,0.703610,5.881684,0.196394,0.115861,0.188103,8.534807,0.192200,0.063960,1.172726,0.178090,0.355069,0.192523,0.181655,0.053242,0.204322,1.200146
115,9.913977,0.675916,5.816915,0.196268,0.117561,0.189229,8.474514,0.187790,0.064587,1.268998,0.176620,0.351074,0.193406,0.196450,0.045219,0.219020,1.186439
116,10.002014,0.609152,5.831766,0.194382,0.119857,0.190531,8.956471,0.186141,0.062066,1.260921,0.172371,0.358265,0.195551,0.173458,0.050693,0.212662,1.181828
117,9.887606,0.606914,5.795681,0.192348,0.115769,0.187183,8.764377,0.178824,0.060754,1.260175,0.179448,0.357677,0.191489,0.203716,0.052227,0.244811,1.171730
118,10.002962,0.654067,5.863068,0.194644,0.113545,0.185983,8.715012,0.191475,0.061375,1.224484,0.180358,0.350531,0.189369,0.194672,0.061748,0.160052,1.256360
119,9.702448,0.595923,5.733305,0.192992,0.113455,0.185670,8.400759,0.178394,0.060402,1.240092,0.180282,0.349495,0.193037,0.200384,0.047710,0.173212,1.238880
120,9.954226,0.571359,5.810262,0.193955,0.116296,0.187553,9.033191,0.183789,0.059144,1.274253,0.182316,0.361608,0.194556,0.193894,0.062025,0.196427,1.224841
121,10.035210,0.538888,5.939598,0.196394,0.120029,0.190438,8.926069,0.188914,0.060841,1.386548,0.173812,0.358398,0.191479,0.186985,0.055413,0.288308,1.116111
122,9.908077,0.510186,5.941259,0.195930,0.116771,0.187702,8.603653,0.190236,0.061635,1.449668,0.169211,0.353453,0.195308,0.166460,0.049612,0.240716,1.145601
123,9.832537,0.530465,5.796506,0.191697,0.116126,0.187708,8.820807,0.181444,0.061596,1.325552,0.176608,0.346866,0.190507,0.195195,0.053133,0.219077,1.188699
124,9.823349,0.462453,5.911372,0.195043,0.115355,0.187234,8.552889,0.197424,0.064237,1.398386,0.189192,0.354358,0.191230,0.224060,0.055094,0.207574,1.229805
125,9.894863,0.511233,5.977633,0.195445,0.116042,0.187222,8.412285,0.196971,0.062632,1.388756,0.180943,0.362794,0.193506,0.201158,0.066628,0.213951,1.212090
126,9.816320,0.498584,5.899597,0.193158,0.118628,0.189653,8.487453,0.186939,0.062396,1.376105,0.173227,0.353531,0.193119,0.174459,0.051772,0.239331,1.155721
127,9.654844,0.496561,5.741325,0.191735,0.117975,0.189577,8.516489,0.178756,0.063919,1.384040,0.189158,0.359020,0.196215,0.220436,0.061215,0.190426,1.250409
128,9.801600,0.491571,5.891637,0.195493,0.119760,0.191434,8.445681,0.191170,0.064071,1.341230,0.180681,0.351244,0.196207,0.198128,0.054947,0.182633,1.233722
129,9.809227,0.507432,5.907707,0.195116,0.120413,0.191312,8.367720,0.189057,0.066062,1.358246,0.166610,0.351599,0.196556,0.158762,0.052524,0.296592,1.084816
130,9.946964,0.488458,5.934666,0.194045,0.121140,0.192364,8.801603,0.191444,0.062873,1.375956,0.178830,0.360854,0.196762,0.183701,0.061405,0.151586,1.261109
131,9.981293,0.521840,5.977685,0.195476,0.121204,0.192259,8.627743,0.196297,0.065614,1.371204,0.180952,0.362057,0.197183,0.198019,0.066039,0.273464,1.151370
132,9.866343,0.493108,6.008431,0.194662,0.121382,0.192913,8.252814,0.195280,0.062442,1.371056,0.175734,0.360223,0.197652,0.187651,0.058376,0.192602,1.217388
133,9.917824,0.486030,5.906521,0.194037,0.121318,0.193272,8.806075,0.189161,0.064080,1.368054,0.174496,0.356392,0.198073,0.185037,0.058540,0.238077,1.168861
134,9.827211,0.483579,5.813785,0.191654,0.121394,0.193161,8.873219,0.178054,0.064450,1.374426,0.175034,0.360667,0.197642,0.179674,0.062262,0.252758,1.154758
135,10.005814,0.470559,5.923951,0.193448,0.121612,0.193097,9.095437,0.188293,0.065331,1.396257,0.190239,0.362432,0.197901,0.219670,0.063648,0.179097,1.264759
136,9.875836,0.459847,5.852451,0.191894,0.121858,0.193297,8.988293,0.177772,0.063251,1.408553,0.172928,0.358029,0.198842,0.173344,0.057852,0.213864,1.185745
137,9.894070,0.480187,5.871477,0.193480,0.122352,0.194337,8.874065,0.184529,0.064891,1.405568,0.184557,0.363966,0.198729,0.216938,0.067221,0.211954,1.227279
138,9.871464,0.475557,5.850364,0.192936,0.122228,0.193895,8.912176,0.179980,0.063110,1.400096,0.190972,0.360098,0.199302,0.227783,0.057808,0.154260,1.291063
139,9.853251,0.476352,5.913683,0.193816,0.122051,0.193837,8.607436,0.184513,0.066029,1.406777,0.190638,0.368747,0.199850,0.220159,0.070864,0.178495,1.271540
140,9.945341,0.460555,5.935105,0.194785,0.122209,0.194069,8.871929,0.189774,0.065517,1.416197,0.185303,0.363522,0.198572,0.204772,0.073412,0.199690,1.237495
