,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,3.0,74.0,0.18020187838132992,0.1369571749653135,0.963541679604109,0.98087080698151,0.9721077297607236,0.9315565426533735,0.9507128679072849,0.9065749730835782,0.950712872901461,40.87445831298828,8.365971565246582
mean,3.0,37.5,0.26198758947763107,0.24444175362011644,0.9364621200552532,0.9497059118792414,0.9047267500355178,0.7795500193766755,0.8195776454652446,0.7592345349796097,0.8195776499152958,61.89464273587079,inf
median,3.0,37.5,0.2282767238658528,0.19101545533963613,0.9571796704170316,0.9755280509826271,0.973121256723117,0.9025856888410075,0.9359854714435321,0.8804354370721957,0.9359854764304125,44.64849853515625,11.227316856384277
