epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
1,0.707754562999203,0.694579877144049,0.6078838174273858,0.6859504132231405,0.6139942394922475,0.7068965517241379,0.5862068965517241
2,0.6512350269373027,0.6435536515614217,0.6846473029045643,0.6942148760330579,0.7375002155878649,0.7430213464696223,0.7413793103448276
3,0.6348115458033392,0.6238749344979436,0.7033195020746889,0.6942148760330579,0.7516082854728272,0.7490421455938698,0.8448275862068966
4,0.5587711170995878,0.6246452508879102,0.7655601659751037,0.7024793388429752,0.8325140994463703,0.7397372742200328,0.5517241379310345
5,0.5428931500407176,0.6144748097362597,0.7780082987551867,0.7024793388429752,0.8402062744692227,0.7558839627805145,0.5344827586206896
6,0.5063168384845821,0.6163736301020157,0.8112033195020747,0.7107438016528925,0.8651627257204948,0.7545155993431856,0.6724137931034483
7,0.4820739139659771,0.6237813579149483,0.8132780082987552,0.7272727272727273,0.8811162277297735,0.7547892720306514,0.6551724137931034
8,0.47294260654212034,0.6003022304743775,0.7966804979253111,0.743801652892562,0.8849450682120006,0.7772304324028462,0.6724137931034483
9,0.506791061880183,0.6167552529041432,0.7800829875518672,0.7355371900826446,0.8618857901726428,0.7703886152162014,0.603448275862069
10,0.4469487956450688,0.6510332559258485,0.8402489626556017,0.71900826446281,0.8998809954985254,0.759168035030104,0.6896551724137931
11,0.48978977888451575,0.6374618317470078,0.8070539419087137,0.7520661157024794,0.8761835773787966,0.7750410509031199,0.7413793103448276
12,0.44664257607148394,0.6230537510854154,0.8360995850622407,0.743801652892562,0.9022955795864163,0.7796934865900383,0.7586206896551724
13,0.44102035679263196,0.6723905608427426,0.8319502074688797,0.743801652892562,0.9057449854262603,0.7698412698412699,0.6896551724137931
14,0.4413047539557164,0.6833979399982563,0.8443983402489627,0.7520661157024794,0.905796726513858,0.7640941434044882,0.7758620689655172
15,0.4081565980100038,0.6210050190036948,0.8526970954356846,0.7851239669421488,0.923716389851848,0.7887246852764094,0.8103448275862069
16,0.4079899995653461,0.6546867628974363,0.8609958506224067,0.7355371900826446,0.9229920146254808,0.7772304324028462,0.8275862068965517
17,0.41635285249884196,0.6368427714409907,0.8443983402489627,0.7603305785123967,0.9184215518876874,0.7859879584017516,0.7758620689655172
18,0.4098571266870776,0.6515280298950258,0.8506224066390041,0.7603305785123967,0.9199565374864179,0.7807881773399015,0.7586206896551724
19,0.3603962565853388,0.684311463566851,0.8900414937759336,0.7520661157024794,0.9428778392921818,0.778872468527641,0.7413793103448276
20,0.3780505862473452,0.6648247567705872,0.8755186721991701,0.7520661157024794,0.9365654266052672,0.7785987958401752,0.7241379310344828
21,0.4201299687886139,0.6669550802835749,0.8589211618257261,0.7520661157024794,0.9197495731360273,0.7851669403393541,0.8275862068965517
