,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,4.0,10.0,0.8179053246974946,0.8136293053627014,0.9962056517601013,0.9975575764972783,0.9448888905927041,0.98998924809169,0.9665748784045013,0.9355890516579727,0.9665748834009789,4.241828918457031,1.0040689706802368
mean,4.0,10.5,0.8359257134795189,0.8531045758724213,0.9738876795768739,0.900066646999677,0.8201284455611079,0.9923467086347417,0.8584646838240136,0.8134423050504243,0.8584646883754352,48.93812911510467,23.05220822095871
median,4.0,10.5,0.812977984547615,0.8089945793151856,0.996332386136055,0.996706644693893,0.9197553321453111,0.9929856851927689,0.9546333557699331,0.9135019262183665,0.9546333607618915,4.72668194770813,1.3866806030273438
