,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,5.0,50.0,0.5404705047607422,0.5967366695404053,0.9549062371253967,0.9422333984373139,0.8162160330195698,0.860609483146171,0.8280166324692951,0.733521203090401,0.8280166373855945
mean,5.0,25.5,0.8006585352420806,0.8359604525566101,0.9016263914108278,0.9023077734373216,0.7192752722363681,0.8284972760510219,0.753622689832918,0.6331017597275896,0.753622694662233
median,5.0,25.5,0.7021978974342347,0.738471120595932,0.9418381154537201,0.9267104492185669,0.7584612344446264,0.8494371030112442,0.7881237519329644,0.6693269861985269,0.7881237568418625
