,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,3.0,47.0,0.4611622095108032,0.5272160768508911,0.951672089099884,0.9427343749998136,0.8184337821253932,0.8554154923012948,0.8328867083178206,0.7579842821172676,0.8328867132833929
mean,3.0,25.5,0.6747559609413148,0.7248838376998902,0.9261213445663451,0.9190003515623184,0.7404324036214117,0.756787803122049,0.7356057426717207,0.6394028685108796,0.7356057474572709
median,3.0,25.5,0.5784358084201813,0.6222824454307556,0.9399893522262573,0.9308872070310659,0.7702159365632244,0.8409577100813228,0.8054359935773104,0.7072752561450998,0.8054359985400801
