,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,1.0,50.0,0.4807091474533081,0.505801796913147,0.9513234853744507,0.9545537109373113,0.8436778631762231,0.8821494439091683,0.8573867103402709,0.7689712191589532,0.8573867153008712
mean,1.0,25.5,0.7565686163902283,0.7848652601242065,0.8902177308797836,0.8969412499998228,0.7311924070348951,0.8819694468011364,0.7759013574224369,0.6623339484103304,0.775901362177215
median,1.0,25.5,0.6396523892879487,0.6758733093738556,0.9396571934223175,0.9446518554685632,0.7990415187304323,0.8900874790122218,0.8319664763602482,0.7271955255000533,0.8319664813341313
