epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
1,0.6674453988111109,0.6926714872059069,0.6390977443609023,0.5939849624060151,0.7102254257649636,0.6024423337856173,0.31343283582089554
2,0.6242034251528575,0.6773104663182022,0.7575187969924813,0.6240601503759399,0.8222740442371564,0.6544549977385797,0.5223880597014925
3,0.6039847498549554,0.5896941096262824,0.75,0.7744360902255639,0.8148258073634372,0.8274536408864767,0.7761194029850746
4,0.5768678237621049,0.56390864284415,0.7612781954887218,0.7969924812030075,0.8289308176100629,0.850067842605156,0.9253731343283582
5,0.5579809035573687,0.541593146951575,0.75,0.8045112781954887,0.8416649000070666,0.8552691090004523,0.8805970149253731
6,0.5380307964812544,0.5307974562160951,0.7763157894736842,0.8195488721804511,0.8528160554024451,0.8543645409317051,0.9402985074626866
7,0.5276419121519964,0.523699820937967,0.7575187969924813,0.8045112781954887,0.8562787082185005,0.8550429669832655,0.8805970149253731
8,0.5144442131644801,0.5192160852869651,0.7913533834586466,0.8045112781954887,0.8639813440746237,0.8532338308457712,0.9104477611940298
9,0.5099769313084451,0.510711881227063,0.7857142857142857,0.8045112781954887,0.8586248321673381,0.8511985526910899,0.9402985074626866
10,0.5100221365017998,0.5010629522621184,0.7725563909774437,0.8195488721804511,0.8537064518408592,0.8561736770691994,0.9402985074626866
11,0.48816487036253275,0.4889740105858423,0.8026315789473685,0.8120300751879699,0.8739735707723837,0.8579828132066938,0.9253731343283582
12,0.4841355901015432,0.48843255482221903,0.7894736842105263,0.8195488721804511,0.8735495724683767,0.8613749434644957,0.9402985074626866
13,0.5118151123362377,0.48625728824084863,0.7537593984962406,0.8045112781954887,0.8439827574023038,0.860018091361375,0.9402985074626866
14,0.48961297080929117,0.479441753903726,0.7725563909774437,0.8195488721804511,0.8599109603561585,0.8647670737222977,0.9104477611940298
15,0.47774329490231393,0.48166852629274354,0.7894736842105263,0.8045112781954887,0.8715850469931452,0.8611488014473089,0.9253731343283582
16,0.4645687691251138,0.47410087634746295,0.7913533834586466,0.8120300751879699,0.8841919298989471,0.8622795115332429,0.9104477611940298
17,0.4865323869805587,0.4702960835363632,0.7819548872180451,0.8120300751879699,0.859939226909759,0.8649932157394844,0.9104477611940298
18,0.4715844578760907,0.46687919035890046,0.7857142857142857,0.8120300751879699,0.8756695639884109,0.8663500678426052,0.9552238805970149
19,0.4546087796526744,0.4695260491138114,0.806390977443609,0.8120300751879699,0.8902551056462442,0.861148801447309,0.9552238805970149
20,0.4782638482581404,0.46543279155752715,0.7894736842105263,0.8120300751879699,0.8664688007914635,0.864314789687924,0.9402985074626866
21,0.4688029880810501,0.4732159152066797,0.7819548872180451,0.8045112781954887,0.8714437142251431,0.8636363636363636,0.8955223880597015
22,0.46136006399204854,0.457722432631299,0.8139097744360902,0.8120300751879699,0.8786940852236592,0.8713251922207146,0.9253731343283582
23,0.46278010902548194,0.4574034473949805,0.8101503759398496,0.8120300751879699,0.8776623560172427,0.8695160560832202,0.9552238805970149
24,0.4608859457915887,0.46205415761560426,0.7969924812030075,0.8120300751879699,0.8775351565260405,0.8656716417910448,0.9402985074626866
25,0.45839035443793563,0.46416180519233075,0.7988721804511278,0.8120300751879699,0.8795279485548725,0.8674807779285391,0.9552238805970149
26,0.4593935823978338,0.46138824757776764,0.7894736842105263,0.8045112781954887,0.8816762066285069,0.8668023518769787,0.8507462686567164
27,0.43079447208490584,0.45458574738717616,0.8233082706766918,0.8120300751879699,0.9031022542576497,0.8681592039800995,0.9552238805970149
28,0.4849096899642084,0.46067011647654654,0.7612781954887218,0.8045112781954887,0.8565472404777048,0.8683853459972863,0.8507462686567164
29,0.45720789486304264,0.4587224137066002,0.7857142857142857,0.8120300751879699,0.8800367465196807,0.8699683401175939,0.9552238805970149
