,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,18.0,0.49634033553582385,0.45993352967097345,0.7857142857142857,0.8195488721804511,0.8556164848210752,0.8846675712347354,0.8484848484848485
mean,13.0,0.5337122795725228,0.5126632462856465,0.7548872180451127,0.7993984962406014,0.831574424783764,0.8585436454093172,0.7793939393939394
median,13.0,0.5077144799375892,0.4925571140041925,0.768796992481203,0.8045112781954887,0.8523376109446548,0.8731343283582089,0.7575757575757576
