,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,1.0,56.0,0.4033632278442383,0.38635432720184326,0.9384555459022522,0.947200195312313,0.815237357353585,0.863308241825232,0.835196024366022,0.7316396367714101,0.8351960293374295
mean,1.0,30.5,0.6777398861447971,0.6683463349938392,0.8745893940329552,0.8994511555987806,0.6648970781996538,0.7606909331467734,0.6848846771898572,0.560373704542675,0.6848846817927849
median,1.0,30.5,0.5937600910663605,0.5887433886528015,0.9059681296348572,0.9253930664060671,0.7393131156755741,0.842306234999826,0.761847908544663,0.6275466848964062,0.7618479134486301
