epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
1,0.70095646022854,0.6991496238493382,0.4906015037593985,0.518796992481203,0.4747791675499965,0.4461781999095432,0.08955223880597014
2,0.693261536440455,0.6961002314001098,0.5319548872180451,0.5413533834586466,0.5431700939862908,0.49886928991406604,0.6865671641791045
3,0.687863055924724,0.6905732343071386,0.5827067669172933,0.5789473684210527,0.5939438908911031,0.5734961555857077,0.6567164179104478
4,0.6824129120747846,0.6844535595492313,0.6146616541353384,0.6165413533834586,0.6399265069606388,0.6501582994120307,0.8059701492537313
5,0.6695549765923866,0.6784623946462359,0.650375939849624,0.6466165413533834,0.7229029750547664,0.6958389868837631,0.6119402985074627
6,0.6692785907508736,0.6721961431037214,0.6635338345864662,0.6842105263157895,0.7193979224083105,0.7446856625961105,0.582089552238806
7,0.6624999404849863,0.6689891169842025,0.693609022556391,0.706766917293233,0.7552257790968836,0.7530529172320217,0.6268656716417911
8,0.6536730536840912,0.6640283223381616,0.7180451127819549,0.7218045112781954,0.7872093844957953,0.7706919945725915,0.6417910447761194
9,0.6538967001707034,0.6592999575729657,0.7161654135338346,0.7443609022556391,0.776496360681224,0.7914970601537765,0.7164179104477612
10,0.6458565606210465,0.654546458470194,0.7199248120300752,0.7368421052631579,0.7987280050879796,0.7973767526006332,0.7313432835820896
11,0.6430910332758624,0.6495643495617056,0.7293233082706767,0.7593984962406015,0.8039290509504629,0.8086838534599728,0.7611940298507462
12,0.6397774703520581,0.6442371647160753,0.7349624060150376,0.7593984962406015,0.8056533107200904,0.8240615106286748,0.7164179104477612
13,0.6289910199050617,0.6419547890361986,0.7631578947368421,0.7593984962406015,0.8383294466822133,0.8215739484396201,0.8059701492537313
14,0.632628467746247,0.6386841468344954,0.7274436090225563,0.7669172932330827,0.8087626316161401,0.8220262324739936,0.7761194029850746
15,0.6296043418403855,0.6319126666040349,0.7406015037593985,0.7669172932330827,0.8098932937601583,0.8371777476255087,0.746268656716418
16,0.6211582018916768,0.6287077096171845,0.7575187969924813,0.7744360902255639,0.838499046003816,0.8414744459520579,0.8208955223880597
17,0.6158826171903682,0.6267462283148801,0.75,0.7669172932330827,0.8440110239559042,0.83921302578019,0.8208955223880597
18,0.6112143213587596,0.6222310720529771,0.768796992481203,0.7593984962406015,0.8433891597766943,0.8344640434192672,0.746268656716418
19,0.6046146414333716,0.6230038776433557,0.7744360902255639,0.7819548872180451,0.8649141403434386,0.8387607417458164,0.8208955223880597
20,0.6096458659136206,0.6166550122705617,0.7556390977443609,0.7819548872180451,0.8345417284997527,0.8444142921754862,0.835820895522388
21,0.6067146345188743,0.6126534705771539,0.75,0.7819548872180451,0.83561585753657,0.8450927182270466,0.8656716417910447
22,0.597254564887599,0.6128424110269188,0.7669172932330827,0.7744360902255639,0.8575224365769203,0.8419267299864315,0.8059701492537313
23,0.5948384301106733,0.612347087913886,0.7669172932330827,0.7969924812030075,0.8574941700233198,0.8419267299864315,0.8656716417910447
24,0.5968046018055507,0.6059533424843523,0.7763157894736842,0.7819548872180451,0.8552328457352837,0.8516508367254636,0.8507462686567164
25,0.5947385986048476,0.606395231153732,0.7518796992481203,0.7744360902255639,0.8447318210727157,0.8432835820895522,0.8208955223880597
26,0.594117303988091,0.6049109432930336,0.7575187969924813,0.7819548872180451,0.8444774220903117,0.8383084577114428,0.8208955223880597
27,0.6023655211118827,0.6017207404724637,0.7349624060150376,0.7819548872180451,0.8221185781923539,0.8469018543645409,0.8059701492537313
28,0.5843482367078164,0.5979930265505511,0.7575187969924813,0.7669172932330827,0.8547381810472758,0.8450927182270466,0.7761194029850746
29,0.5839491558254213,0.6003298163414001,0.7631578947368421,0.7894736842105263,0.8586672319977386,0.8450927182270466,0.8507462686567164
30,0.585168246936081,0.59729893718447,0.7593984962406015,0.8045112781954887,0.8583421666313336,0.8471279963817278,0.8507462686567164
31,0.5858995219818631,0.5947632838908891,0.7781954887218046,0.7969924812030075,0.8522224577768356,0.8527815468113976,0.835820895522388
32,0.5811966388745415,0.5944307796040872,0.7781954887218046,0.7819548872180451,0.8642640096106283,0.8455450022614202,0.8208955223880597
33,0.5821689931969893,0.5942894847769487,0.7763157894736842,0.7894736842105263,0.8559112430216946,0.8444142921754861,0.8656716417910447
34,0.5854521066622627,0.5913384924257609,0.7593984962406015,0.7894736842105263,0.8434174263302946,0.8489371325192221,0.835820895522388
35,0.5784354859724977,0.5928149783521667,0.7781954887218046,0.7819548872180451,0.8577203024521236,0.8457711442786069,0.835820895522388
36,0.5735020010094893,0.5947731329982442,0.7781954887218046,0.7819548872180451,0.8709490495371351,0.8430574400723654,0.835820895522388
37,0.5681424647345579,0.5961141196408666,0.8026315789473685,0.7894736842105263,0.8786940852236591,0.8414744459520578,0.835820895522388
38,0.576641959803445,0.5895298168175203,0.7725563909774437,0.8045112781954887,0.8590205639177443,0.8557213930348259,0.8656716417910447
39,0.5809758448959293,0.5913689046874082,0.768796992481203,0.7894736842105263,0.8446894212423152,0.852329262777024,0.8208955223880597
40,0.5773322757025411,0.5924895118950004,0.7631578947368421,0.7744360902255639,0.849805667443997,0.8430574400723654,0.8059701492537313
