,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,5.0,0.38861834605534873,0.3874005568705923,0.8625,0.8455284552845529,0.9242115705931495,0.9311210999471179,0.8088235294117647,0.9016393442622951,0.8527131782945736,0.278564453125
mean,6.0,0.41604672283159966,0.40792086312969966,0.8496212121212121,0.8484848484848485,0.9036749069643807,0.9215903081582616,0.8344149331933992,0.8688524590163934,0.8504839053459198,0.4344704367897727
median,6.0,0.38670985139906405,0.40406316373406387,0.8645833333333334,0.8455284552845529,0.9209395015316068,0.9257006874669487,0.8307692307692308,0.8852459016393442,0.8503937007874016,0.434814453125
