,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,13.0,0.357216331103036,0.30545435365566537,0.8796680497925311,0.9008264462809917,0.9309687656301202,0.9548440065681445,0.9107142857142857,0.8793103448275862,0.8947368421052632,0.54638671875
mean,10.0,0.39185271264391713,0.3433414922687685,0.854116619349203,0.880817746846455,0.9156511343552654,0.9413980353181807,0.8950995986132841,0.8548094373865698,0.8723438887787553,0.4760934930098684
median,10.0,0.37092714481581296,0.330058069268534,0.8692946058091287,0.8842975206611571,0.9266052672427175,0.946223316912972,0.9056603773584906,0.8620689655172413,0.8793103448275862,0.51123046875
