,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,5.0,0.41708518995726407,0.36784593767228246,0.8347107438016529,0.8739495798319328,0.9081709401709401,0.9271306818181817,0.9347826086956522,0.7818181818181819,0.8514851485148515,0.8173828125
mean,6.0,0.4158515546843129,0.4186438327104513,0.8382794891059354,0.8594346829640948,0.9002843822843822,0.9146306818181817,0.910151267019312,0.775206611570248,0.8361579343370306,0.7993607954545454
median,6.0,0.37431597451040566,0.42526587875199917,0.8615702479338843,0.865546218487395,0.9282564102564101,0.9163352272727273,0.9318181818181818,0.7636363636363637,0.8411214953271028,0.8623046875
