epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.6445475580278507,0.4636173659012097,0.6797520661157025,0.8739495798319328,0.7251936460167911,0.9217687074829932,0.8596491228070176,0.875,0.8672566371681416,0.51025390625
2,0.5116071843903912,0.3977930951519173,0.8243801652892562,0.8571428571428571,0.8749209171896106,0.9243197278911565,0.8823529411764706,0.8035714285714286,0.8411214953271028,0.54736328125
3,0.4507733265723079,0.38107937687084453,0.8450413223140496,0.8487394957983193,0.8983037805858113,0.9291383219954648,0.7878787878787878,0.9285714285714286,0.8524590163934426,0.360595703125
4,0.42819847277373324,0.35098185809720467,0.8367768595041323,0.8739495798319328,0.9030316502231417,0.9362244897959183,0.8867924528301887,0.8392857142857143,0.8623853211009175,0.619140625
5,0.4089786632001893,0.35548705526259766,0.8553719008264463,0.8907563025210085,0.9103158182719765,0.9367913832199547,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.7431640625
6,0.3987813023003665,0.34492685138678353,0.8574380165289256,0.8907563025210085,0.9149923909512165,0.935515873015873,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.6962890625
7,0.3708148996445758,0.3610977998175541,0.871900826446281,0.8907563025210085,0.9227980780739702,0.9336734693877551,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.80859375
8,0.34465486353093927,0.3372200051275622,0.8842975206611571,0.8907563025210085,0.935827505428928,0.9420351473922902,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.73388671875
9,0.362592484586495,0.35365485293524607,0.8760330578512396,0.8823529411764706,0.9267137458748695,0.9348072562358276,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.65576171875
10,0.3628685747173207,0.33748003546179844,0.8760330578512396,0.8907563025210085,0.9313048236239592,0.9332482993197279,0.9056603773584906,0.8571428571428571,0.8807339449541285,0.70751953125
11,0.3642884186230415,0.37650225652741787,0.871900826446281,0.8907563025210085,0.9255852127968811,0.9332482993197279,0.8909090909090909,0.875,0.8828828828828829,0.81201171875
12,0.31230864335190167,0.34800574108332144,0.8966942148760331,0.8907563025210085,0.9477113007198673,0.9322562358276645,0.8909090909090909,0.875,0.8828828828828829,0.70703125
13,0.3303969878056818,0.336383428268072,0.8884297520661157,0.8991596638655462,0.9384094523194775,0.9380668934240363,0.9074074074074074,0.875,0.8909090909090909,0.72216796875
14,0.35765644008955677,0.31763123188699993,0.8801652892561983,0.907563025210084,0.9257220046851221,0.9403344671201813,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.50830078125
