epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.6515356716045664,0.4942352493770984,0.6590909090909091,0.8067226890756303,0.7107948717948718,0.8742897727272726,0.8076923076923077,0.7636363636363637,0.7850467289719626,0.572265625
2,0.5027350162671618,0.3995830137439135,0.8119834710743802,0.8571428571428571,0.8798547008547006,0.9144886363636363,0.8653846153846154,0.8181818181818182,0.8411214953271028,0.5146484375
3,0.4398594269575166,0.37598746589251925,0.8264462809917356,0.865546218487395,0.9088034188034186,0.9224431818181817,0.8679245283018868,0.8363636363636363,0.8518518518518519,0.6396484375
4,0.4383922711876798,0.37877118405925125,0.8388429752066116,0.8739495798319328,0.8955555555555555,0.9220170454545455,0.9761904761904762,0.7454545454545455,0.845360824742268,0.82958984375
5,0.41708518995726407,0.36784593767228246,0.8347107438016529,0.8739495798319328,0.9081709401709401,0.9271306818181817,0.9347826086956522,0.7818181818181819,0.8514851485148515,0.8173828125
6,0.36810918731137743,0.42526587875199917,0.8698347107438017,0.8739495798319328,0.9316410256410257,0.9146306818181817,0.9347826086956522,0.7818181818181819,0.8514851485148515,0.88330078125
7,0.37431597451040566,0.4066027675230964,0.8615702479338843,0.8571428571428571,0.9282564102564101,0.9186079545454545,0.9318181818181818,0.7454545454545455,0.8282828282828283,0.8623046875
8,0.3548803503109404,0.4365407199043186,0.8760330578512396,0.865546218487395,0.9329914529914529,0.9163352272727273,0.9148936170212766,0.7818181818181819,0.8431372549019608,0.9111328125
9,0.34300004586207966,0.43525091802873533,0.871900826446281,0.8571428571428571,0.9380427350427349,0.9207386363636363,0.9130434782608695,0.7636363636363637,0.8316831683168316,0.9150390625
10,0.3393051806560233,0.4428814153711335,0.8801652892561983,0.8571428571428571,0.937111111111111,0.9150568181818182,0.9318181818181818,0.7454545454545455,0.8282828282828283,0.92919921875
11,0.3451487869024277,0.44211760949061696,0.890495867768595,0.865546218487395,0.931905982905983,0.9151988636363636,0.9333333333333333,0.7636363636363637,0.84,0.91845703125
