epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.6405162105957667,0.4565336670332808,0.6979166666666666,0.8617886178861789,0.7491036619326092,0.8956901110523533,0.8666666666666667,0.8524590163934426,0.859504132231405,0.48828125
2,0.49831066926320394,0.4025527217039248,0.8208333333333333,0.8455284552845529,0.8820749791144528,0.9114225277630883,0.8181818181818182,0.8852459016393442,0.8503937007874016,0.434814453125
3,0.43431597128510474,0.4083436463421922,0.8541666666666666,0.8373983739837398,0.9066764132553605,0.9194870438921207,0.7971014492753623,0.9016393442622951,0.8461538461538461,0.45263671875
4,0.4091625664383173,0.39689418019318,0.85,0.8455284552845529,0.9161184210526314,0.9270227392913801,0.85,0.8360655737704918,0.8429752066115702,0.6884765625
5,0.38861834605534873,0.3874005568705923,0.8625,0.8455284552845529,0.9242115705931495,0.9311210999471179,0.8088235294117647,0.9016393442622951,0.8527131782945736,0.278564453125
6,0.3769684828817844,0.4142377366864584,0.8729166666666667,0.8536585365853658,0.9276924951267056,0.9278159703860391,0.8771929824561403,0.819672131147541,0.847457627118644,0.83544921875
7,0.38670985139906405,0.3965772918569363,0.8645833333333334,0.8536585365853658,0.9156659008632693,0.9253040719196192,0.8412698412698413,0.8688524590163934,0.8548387096774194,0.3203125
8,0.3851325747867425,0.40406316373406387,0.86875,0.8373983739837398,0.9209395015316068,0.9212057112638815,0.8059701492537313,0.8852459016393442,0.84375,0.307373046875
9,0.3613209266215563,0.3983057814884961,0.875,0.8455284552845529,0.9313648705096074,0.9257006874669487,0.8181818181818182,0.8852459016393442,0.8503937007874016,0.2425537109375
10,0.3566037812580665,0.40455643093682886,0.8875,0.8536585365853658,0.9301900584795322,0.9258328926493918,0.8307692307692308,0.8852459016393442,0.8571428571428571,0.189697265625
11,0.33885457056264084,0.4176643175807426,0.8916666666666667,0.8536585365853658,0.936386104149262,0.9268905341089371,0.864406779661017,0.8360655737704918,0.85,0.541015625
