,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,3.0,80.0,0.5299601256847382,0.47256463170051577,0.7773906290531158,0.8299949178889476,0.519491699622464,0.9943487700389452,0.6783500997306253,0.5179673736301295,0.6783501041980412
mean,3.0,40.5,0.6290622873604297,0.6218198044598102,0.5458095820248128,0.6206298018474348,0.3624592028534649,0.9989698417905517,0.5189160547723535,0.3622145596134871,0.5189160585203665
median,3.0,40.5,0.6490823984146119,0.6030669689178467,0.6153315126895904,0.7124313665895335,0.3840674360391432,0.9999255585891785,0.5524813666571458,0.3840567079016374,0.5524813706370603
