epoch,g_total,g_adv,g_recon,g_fm,g_tv,g_lap,g_ms,g_stats,g_texstats,d_loss,val_l1,val_edge,val_lap,val_stats,val_texstats,val_ssim,val_score
43,9.288067,0.431680,5.913157,0.201741,0.115524,0.196179,10.463324,0.189061,0.079262,1.788679,0.167431,0.323236,0.197909,0.176146,0.078490,0.208488,1.289178
44,9.187345,0.491412,5.884512,0.201673,0.116937,0.198759,9.740276,0.187538,0.076037,1.748420,0.169591,0.330075,0.198577,0.173377,0.068476,0.196543,1.294747
45,9.140013,0.532627,5.928858,0.207581,0.115208,0.193803,9.050872,0.188772,0.069843,1.708272,0.181131,0.366765,0.207022,0.182999,0.062106,0.236851,1.279018
46,9.315138,0.519962,5.933149,0.209293,0.119292,0.199613,9.966379,0.186984,0.075393,1.727895,0.192860,0.353939,0.199814,0.219504,0.056309,0.160547,1.386778
47,9.236813,0.505633,5.966872,0.208269,0.117340,0.197744,9.446280,0.190920,0.071586,1.726768,0.171339,0.331036,0.191430,0.190423,0.072900,0.187498,1.320927
48,9.267003,0.476551,5.911964,0.207446,0.115327,0.194415,10.178343,0.184060,0.072461,1.697093,0.179787,0.338892,0.194851,0.201599,0.060902,0.192701,1.326202
49,9.335896,0.483415,6.001968,0.210804,0.115945,0.194781,9.902378,0.193937,0.073104,1.726547,0.185933,0.345096,0.214843,0.210314,0.057508,0.206167,1.330101
50,9.182394,0.469171,5.895512,0.202336,0.116346,0.194723,9.891756,0.185014,0.068653,1.724589,0.176759,0.355640,0.198261,0.177558,0.055253,0.254695,1.242067
51,9.172028,0.439403,5.924706,0.201170,0.114822,0.191957,9.793215,0.187945,0.076286,1.769267,0.184200,0.365000,0.201429,0.192116,0.065704,0.202941,1.324215
52,9.133904,0.509890,5.903230,0.206381,0.116427,0.192325,9.388254,0.181046,0.068309,1.699468,0.181292,0.348086,0.189771,0.209294,0.048230,0.199263,1.317763
53,9.263805,0.460250,5.939770,0.207618,0.117468,0.195501,10.087513,0.183700,0.072070,1.768576,0.179939,0.346728,0.201619,0.184708,0.050679,0.200098,1.300884
54,9.141384,0.481217,5.909767,0.206546,0.115834,0.194069,9.507563,0.184714,0.067480,1.749461,0.181458,0.350318,0.196526,0.204853,0.062128,0.183173,1.343968
55,9.129055,0.462800,5.964118,0.205075,0.115127,0.192504,9.210370,0.189517,0.069344,1.738196,0.173351,0.343105,0.198033,0.176292,0.052138,0.248936,1.238091
56,9.236077,0.467452,5.888206,0.200652,0.113420,0.189717,10.270536,0.185647,0.072931,1.741156,0.205695,0.358959,0.189993,0.252910,0.060770,0.224245,1.364564
57,9.167377,0.497190,5.871176,0.202455,0.113623,0.190083,9.883375,0.175657,0.073873,1.680487,0.179654,0.331691,0.188860,0.220186,0.053056,0.201162,1.322939
58,9.108703,0.511793,5.869391,0.205929,0.115935,0.192491,9.431413,0.180485,0.068473,1.697803,0.187072,0.361617,0.206959,0.207365,0.058101,0.217027,1.319922
59,9.197205,0.442441,5.940950,0.206505,0.116515,0.192490,9.892708,0.185166,0.064715,1.760747,0.185237,0.353219,0.200107,0.203409,0.050188,0.199011,1.322841
60,9.182103,0.516317,5.881778,0.205624,0.116991,0.195945,9.654864,0.183594,0.072087,1.690367,0.173306,0.353501,0.193669,0.172306,0.048503,0.231891,1.250061
61,9.246828,0.474464,5.933653,0.206881,0.120855,0.199717,9.959026,0.178496,0.070994,1.713009,0.177910,0.345042,0.192892,0.201405,0.063306,0.168603,1.350995
62,8.883617,0.465768,5.765267,0.200455,0.115553,0.190618,9.155727,0.172784,0.066617,1.702589,0.189743,0.344588,0.191080,0.218700,0.056328,0.241763,1.297314
63,9.182295,0.505616,5.919840,0.207450,0.114858,0.189985,9.576450,0.184087,0.068878,1.706980,0.183325,0.330097,0.191194,0.223634,0.059508,0.231797,1.304199
64,9.223847,0.479437,5.939239,0.205562,0.119156,0.197439,9.779316,0.184524,0.067671,1.716180,0.163818,0.337570,0.194388,0.168187,0.052068,0.284590,1.184125
65,9.158340,0.461026,5.899030,0.204193,0.118482,0.194885,9.791904,0.181050,0.069981,1.708642,0.173535,0.343437,0.196906,0.189028,0.057415,0.223941,1.277439
66,9.115038,0.463605,5.851648,0.205513,0.121823,0.201007,9.815284,0.173569,0.066459,1.687641,0.170084,0.348035,0.222115,0.170825,0.058625,0.222351,1.270053
67,9.238249,0.609194,5.888560,0.210928,0.129227,0.213942,9.293617,0.175195,0.065742,1.642870,0.175726,0.333597,0.231218,0.193935,0.063317,0.220763,1.298897
68,9.307922,0.699021,5.879481,0.212608,0.137764,0.228123,9.070452,0.173555,0.066333,1.583953,0.176279,0.329543,0.200178,0.217680,0.074056,0.221660,1.316557
69,9.810753,0.960588,5.925676,0.222544,0.152197,0.249982,9.782608,0.175727,0.070984,1.243623,0.208441,0.334414,0.633621,0.199791,0.138129,0.182312,1.547450
70,10.412672,1.484230,5.916160,0.231718,0.161684,0.263047,10.071854,0.171655,0.073847,0.922032,0.187284,0.359448,0.205097,0.199705,0.051883,0.160123,1.364937
71,10.641548,1.735580,5.838850,0.240726,0.156629,0.255670,10.441344,0.170423,0.069528,0.975280,0.169192,0.349922,0.258842,0.162836,0.058888,0.225994,1.270036
72,10.024583,1.245101,5.809639,0.237190,0.147863,0.240306,10.125498,0.167674,0.069167,1.264689,0.180206,0.333117,0.243980,0.207852,0.061001,0.224638,1.312250
73,10.206387,1.590183,5.722710,0.243738,0.138951,0.227360,9.886009,0.161166,0.065866,0.734406,0.179591,0.356753,0.211695,0.186087,0.056317,0.213529,1.297746
74,10.588959,1.904229,5.728546,0.250566,0.142264,0.233206,10.090364,0.162575,0.068295,0.669869,0.179211,0.345624,0.261575,0.193976,0.061005,0.188521,1.343954
75,10.479464,1.880733,5.730228,0.251058,0.137158,0.226060,9.639512,0.167558,0.067989,0.654320,0.176335,0.337290,0.205648,0.192441,0.067549,0.157938,1.358174
76,10.345572,1.668760,5.794131,0.239975,0.131323,0.214728,9.965001,0.162841,0.067845,0.981248,0.175730,0.328014,0.227204,0.188621,0.075670,0.201665,1.321278
77,10.229635,1.658179,5.675971,0.231987,0.122915,0.203357,10.257884,0.159737,0.066729,0.987837,0.173670,0.349429,0.204450,0.181617,0.049516,0.229655,1.263041
78,10.320709,1.677178,5.697737,0.238339,0.128492,0.211715,10.487212,0.153610,0.062127,0.843784,0.185350,0.350710,0.209933,0.206048,0.049063,0.226198,1.299179
79,10.329439,1.797058,5.675151,0.246944,0.128028,0.213168,9.825771,0.161193,0.065790,0.648030,0.174397,0.341546,0.203692,0.185664,0.052920,0.232509,1.264930
80,10.349867,1.682202,5.702103,0.240919,0.127907,0.210049,10.562586,0.156925,0.062841,0.785517,0.162852,0.337871,0.243298,0.161228,0.061379,0.209928,1.273465
81,10.735847,2.190535,5.585927,0.246771,0.131022,0.214328,10.521940,0.146583,0.063993,0.686693,0.171813,0.358870,0.203332,0.172249,0.059651,0.197024,1.296193
82,10.319201,1.742206,5.618642,0.234453,0.125294,0.205562,10.673769,0.149975,0.063642,0.809449,0.192922,0.376528,0.210602,0.215539,0.075114,0.155886,1.411363
83,10.408540,1.952142,5.666695,0.236820,0.122345,0.201693,9.766895,0.150033,0.063298,0.741767,0.187565,0.347833,0.203472,0.210149,0.053759,0.169426,1.362761
84,9.908583,1.434412,5.606320,0.224319,0.121902,0.199071,10.321759,0.149041,0.063714,0.977647,0.177766,0.334928,0.217161,0.208606,0.058544,0.261820,1.264155
85,10.436780,2.048940,5.464030,0.237478,0.121244,0.202156,10.626260,0.137127,0.062268,0.675729,0.173722,0.333422,0.208294,0.185119,0.070193,0.193193,1.316454
86,10.216616,1.786247,5.547000,0.234485,0.123374,0.201933,10.392939,0.138812,0.064163,0.810107,0.184407,0.337814,0.206855,0.203512,0.061003,0.208290,1.319968
87,9.999056,1.642386,5.501155,0.226983,0.118941,0.195787,10.383143,0.139122,0.060787,0.919943,0.165029,0.330204,0.220692,0.166497,0.074461,0.223483,1.268751
88,10.237787,1.899242,5.418003,0.231065,0.118995,0.197459,10.748744,0.131774,0.062777,0.800996,0.175768,0.358800,0.207103,0.172197,0.064956,0.217963,1.284451
89,9.896044,1.607892,5.424701,0.225776,0.120924,0.197497,10.506575,0.128095,0.061666,0.862926,0.187723,0.350492,0.203180,0.215725,0.055764,0.177835,1.361078
90,9.827917,1.621783,5.380410,0.222311,0.120295,0.195320,10.403669,0.124021,0.058642,0.832287,0.193014,0.347804,0.195870,0.228216,0.055265,0.162171,1.388988
91,9.754524,1.425771,5.416589,0.217538,0.119961,0.194774,10.910147,0.126572,0.057361,0.933666,0.191130,0.361422,0.199317,0.211221,0.064390,0.169190,1.377750
92,9.386804,1.259342,5.299210,0.210144,0.118291,0.192650,10.622390,0.115139,0.057230,1.131106,0.185590,0.350221,0.207987,0.209950,0.052612,0.179823,1.351101
93,9.442951,1.259239,5.316471,0.208999,0.120049,0.194119,10.854027,0.112037,0.057609,1.119162,0.195048,0.347520,0.197005,0.216858,0.050056,0.119669,1.420527
94,9.541571,1.404503,5.294909,0.213843,0.118503,0.193305,10.679039,0.115709,0.054922,0.992096,0.178210,0.333303,0.204634,0.196516,0.066107,0.141712,1.377220
95,9.138935,1.082270,5.203830,0.201788,0.117017,0.190450,10.929209,0.106989,0.055232,1.285888,0.180750,0.356159,0.199967,0.185826,0.055212,0.194013,1.313912
96,8.943733,0.896881,5.194390,0.197007,0.115888,0.189717,11.004646,0.103578,0.054581,1.374115,0.181409,0.358631,0.207979,0.178243,0.060429,0.156462,1.353017
97,9.124718,1.102048,5.159737,0.203088,0.119189,0.193150,11.051542,0.096580,0.053379,1.126340,0.170093,0.341478,0.193106,0.172143,0.055844,0.209395,1.272283
98,8.976315,1.087672,5.099496,0.200678,0.118647,0.192201,10.695521,0.097312,0.048979,1.082682,0.178415,0.343277,0.199339,0.189722,0.050069,0.132324,1.369260
99,8.911083,0.908725,5.112786,0.197550,0.119105,0.192928,11.275983,0.093427,0.052377,1.117621,0.172130,0.337372,0.196783,0.185978,0.058871,0.175034,1.322296
100,8.889830,0.925705,5.066547,0.194593,0.119439,0.192932,11.405365,0.086223,0.052271,1.300241,0.170536,0.340721,0.200621,0.177909,0.048606,0.180105,1.302776
101,8.668502,0.797125,5.021705,0.191930,0.118258,0.192085,11.175120,0.084980,0.052809,1.331466,0.179953,0.344218,0.199896,0.198772,0.057197,0.127276,1.389151
102,8.985126,1.104985,4.992023,0.200894,0.118702,0.193377,11.374677,0.080918,0.049303,0.993256,0.173208,0.349130,0.203451,0.185554,0.048526,0.180804,1.313443
103,8.811276,0.893723,5.036725,0.192021,0.119768,0.193316,11.372514,0.082629,0.050291,1.287115,0.168100,0.340662,0.199083,0.177961,0.050840,0.175953,1.305877
104,8.862388,1.046317,4.954050,0.196030,0.118641,0.192376,11.257176,0.080802,0.051699,1.100991,0.178600,0.337932,0.195825,0.203674,0.054951,0.150184,1.364492
105,8.526742,0.728018,4.905420,0.189408,0.117652,0.191628,11.579826,0.073130,0.048289,1.241393,0.172756,0.350898,0.204184,0.166707,0.053092,0.160990,1.321975
106,8.693821,0.923812,4.890774,0.191444,0.119799,0.193438,11.522252,0.068006,0.046835,1.120117,0.180899,0.349475,0.199735,0.193399,0.054915,0.138682,1.373680
107,8.680056,0.864777,4.941719,0.189787,0.119723,0.193341,11.469154,0.071398,0.047374,1.147785,0.176314,0.336400,0.195881,0.194733,0.060815,0.143502,1.366105
108,8.519583,0.718952,4.871719,0.184965,0.117698,0.191444,11.843576,0.069131,0.048604,1.281166,0.184489,0.352505,0.201186,0.200988,0.047746,0.146526,1.370833
109,8.512348,0.779192,4.892323,0.187242,0.118805,0.192718,11.333666,0.069530,0.046794,1.252859,0.170594,0.340323,0.199267,0.175775,0.052401,0.171447,1.312353
110,8.509441,0.727342,4.850108,0.184480,0.118523,0.192631,11.963409,0.059348,0.045146,1.294667,0.170231,0.340809,0.197641,0.178336,0.054881,0.164860,1.322262
111,8.645353,0.843267,4.856166,0.189509,0.118874,0.192964,11.947154,0.064183,0.046718,1.083797,0.171984,0.342114,0.198969,0.182204,0.052531,0.171028,1.319720
112,8.433784,0.781129,4.826003,0.185909,0.119067,0.193163,11.378231,0.056618,0.046216,1.117677,0.178393,0.345877,0.201301,0.191217,0.047044,0.135059,1.366401
113,8.418856,0.659451,4.784123,0.183391,0.118856,0.193052,12.228693,0.055576,0.046674,1.240290,0.177681,0.345138,0.203346,0.184141,0.048920,0.152020,1.344977
114,8.369083,0.645810,4.840022,0.183154,0.119601,0.193936,11.697594,0.056402,0.047193,1.317839,0.181296,0.346016,0.200433,0.192542,0.054028,0.147267,1.363529
115,8.229044,0.547392,4.795439,0.180192,0.119557,0.194047,11.792717,0.051074,0.045611,1.290104,0.172435,0.340701,0.200438,0.183297,0.051689,0.140240,1.351260
116,8.192924,0.550147,4.781488,0.180575,0.119888,0.194668,11.624950,0.053636,0.045198,1.316390,0.176079,0.345334,0.197936,0.186615,0.054615,0.165511,1.334949
117,8.005293,0.301574,4.767044,0.175994,0.119010,0.193447,12.119930,0.050676,0.044653,1.534499,0.171174,0.342919,0.198940,0.182376,0.049597,0.177224,1.310674
118,8.299953,0.571486,4.802052,0.180740,0.119481,0.193825,12.012121,0.051830,0.045058,1.269517,0.173856,0.346061,0.200454,0.176961,0.048860,0.176776,1.309997
119,8.032495,0.326933,4.782822,0.175530,0.119650,0.194097,12.039321,0.049965,0.045332,1.515303,0.175260,0.349259,0.200640,0.175347,0.053889,0.139366,1.352300
120,8.187225,0.484892,4.793710,0.178034,0.119564,0.194071,11.968895,0.048206,0.044081,1.363868,0.175578,0.346779,0.201491,0.186179,0.049503,0.157756,1.339076
121,8.047076,0.430500,4.785305,0.176594,0.120691,0.194998,11.537262,0.048303,0.044066,1.435555,0.172470,0.338508,0.199497,0.188427,0.059020,0.137944,1.362815
122,7.960029,0.278904,4.786853,0.174773,0.120596,0.195155,11.896729,0.048196,0.044412,1.601474,0.174229,0.344010,0.199007,0.186864,0.054723,0.161904,1.336998
123,8.002789,0.337330,4.770725,0.174791,0.120456,0.195294,11.896431,0.047343,0.045614,1.545985,0.174850,0.342869,0.199983,0.187445,0.055727,0.159968,1.340847
124,7.891395,0.286205,4.768524,0.173728,0.120364,0.195114,11.604869,0.046432,0.043809,1.591085,0.169364,0.340284,0.200858,0.176021,0.059433,0.163214,1.325616
125,7.897432,0.267417,4.768488,0.172903,0.121012,0.195922,11.732752,0.045967,0.045245,1.641613,0.172259,0.345781,0.202196,0.183621,0.052530,0.147696,1.346171
126,7.884340,0.285499,4.766752,0.172451,0.121284,0.196062,11.597430,0.044536,0.043356,1.636795,0.171012,0.341891,0.199666,0.178226,0.053360,0.174634,1.312769
127,7.896959,0.288327,4.750392,0.172008,0.120439,0.195538,11.734602,0.045183,0.044956,1.627679,0.173174,0.344795,0.202740,0.183630,0.048626,0.156486,1.335114
128,8.053291,0.297720,4.797057,0.172000,0.121795,0.196626,12.285173,0.045224,0.044030,1.643321,0.173948,0.347986,0.203513,0.178867,0.051790,0.159834,1.332180
129,7.943244,0.311349,4.788853,0.173050,0.121803,0.196764,11.614043,0.046884,0.044842,1.639223,0.171401,0.342408,0.201416,0.178206,0.056054,0.168883,1.321652
130,7.982195,0.306304,4.766379,0.172055,0.121153,0.196226,12.020959,0.044091,0.044918,1.617385,0.174760,0.346465,0.203105,0.179409,0.051320,0.159971,1.332464
131,8.016924,0.326502,4.790390,0.172312,0.122405,0.196526,11.953596,0.044359,0.045698,1.628552,0.172002,0.348244,0.203091,0.178159,0.052801,0.172506,1.317743
132,8.029008,0.335403,4.776369,0.172031,0.121236,0.195998,12.072018,0.043504,0.044858,1.609619,0.173722,0.341738,0.200930,0.183198,0.046729,0.157756,1.331351
133,7.877075,0.328124,4.729033,0.170819,0.120247,0.195760,11.564230,0.042428,0.043370,1.605404,0.172929,0.341173,0.200735,0.182038,0.052429,0.167392,1.324374
134,7.950730,0.328255,4.756739,0.171366,0.121034,0.196312,11.789495,0.043226,0.044917,1.604909,0.170613,0.344390,0.202386,0.176008,0.055722,0.171220,1.317211
135,7.945146,0.309825,4.772265,0.171964,0.121325,0.196360,11.758734,0.044452,0.044911,1.627194,0.175654,0.348250,0.202476,0.183182,0.051269,0.160284,1.336239
136,8.002990,0.314767,4.786427,0.171835,0.122043,0.196686,12.009714,0.042661,0.041809,1.621252,0.171197,0.345394,0.201031,0.179308,0.057737,0.172673,1.320435
137,7.962488,0.318375,4.807189,0.172196,0.122988,0.197919,11.621519,0.042281,0.043743,1.621936,0.171593,0.345311,0.203250,0.179381,0.050583,0.164070,1.324372
138,7.912368,0.320581,4.785958,0.171609,0.121828,0.196506,11.452974,0.043973,0.043897,1.616841,0.174476,0.344600,0.202781,0.183200,0.052360,0.159087,1.336427
139,7.927889,0.306436,4.782208,0.171136,0.122161,0.196746,11.657123,0.042171,0.043612,1.631803,0.174858,0.345783,0.202684,0.182297,0.050216,0.157536,1.336157
140,7.959164,0.302797,4.809802,0.172326,0.122446,0.197295,11.676879,0.042371,0.044243,1.633630,0.174352,0.345982,0.202299,0.181563,0.045898,0.161513,1.327567
