,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,2.0,51.0,0.22153300077024132,0.3472683219348683,0.9508111488939536,0.9066361570668788,0.811617907822269,0.9371248847093377,0.8434591446588474,0.7561370838602678,0.8434591494260739
mean,2.0,33.5,0.2738515653325069,0.4186912935605661,0.8874228567404961,0.8397292713051645,0.7087454743889936,0.9426984864871254,0.7681235963976175,0.6595955804657783,0.7681236009586152
median,2.0,33.5,0.22891956560238444,0.3573692739009857,0.9472155646242276,0.8967739928001315,0.7819971344755436,0.9379670203780179,0.825712164965666,0.728188162644469,0.8257121697126667
