,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,3.0,69.0,0.22075401291702734,0.18536861679133246,0.9478393377679767,0.957069945491096,0.8533858909949479,0.9450574607848228,0.8903449254046664,0.8112117813987374,0.890344930351535
mean,3.0,42.5,0.2879924759225756,0.2976063755275656,0.8876946438740025,0.8818247771655289,0.7266970661307891,0.9540280107599773,0.8014150865282051,0.695662114984056,0.8014150912430612
median,3.0,42.5,0.24339571226425846,0.20615138551768136,0.9425635644883821,0.9511569154027593,0.8280427488659636,0.9496761990354645,0.8781880997620855,0.7910657437159774,0.8781881046965174
