,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,3.0,10.0,0.32501013473022816,0.41621614353997366,0.964236952537714,0.9646601601251135,0.0,0.0,0.0,0.0,0.0,,
mean,3.0,5.5,0.38385183339895207,0.5565130331686565,0.9642388052718583,0.9646601601251135,0.0,0.0,0.0,0.0,0.0,,
median,3.0,5.5,0.34054195083851035,0.49774686779294697,0.9642779626125513,0.9646601601251135,0.0,0.0,0.0,0.0,0.0,,
