,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,6.0,10.0,0.34540800646293995,0.44102353709084646,0.9640257760535839,0.9663265167719387,0.0,0.0,0.0,0.0,0.0,,
mean,6.0,5.5,0.4355763134568237,0.5308068288224084,0.9570891308230023,0.9663265167719388,0.0,0.0,0.0,0.0,0.0,,
median,6.0,5.5,0.37358169916064243,0.49343885481357574,0.9640370524206827,0.9663265167719387,0.0,0.0,0.0,0.0,0.0,,
