,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,1.0,10.0,0.36969310185488535,0.4578528761863708,0.9643419111476225,0.964415599681583,0.0,0.0,0.0,0.0,0.0,,
mean,1.0,5.5,0.48585293072111463,0.589154083331426,0.9429885928069843,0.964415599681583,0.0,0.0,0.0,0.0,0.0,,
median,1.0,5.5,0.4089202433824539,0.5391336778799692,0.9642730197485756,0.964415599681583,0.0,0.0,0.0,0.0,0.0,,
