,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,13.0,0.4371849886176497,0.3528595298898122,0.9232365145228216,0.9090909090909091,0.9732671047412084,0.9619594964422551,0.9607843137254902,0.8448275862068966,0.8990825688073395,0.974609375
mean,11.0,0.5444898721808926,0.3669132627062983,0.8912270302311796,0.8964974419519876,0.9381595448755379,0.9440209033805095,0.898742379117589,0.8875205254515601,0.8916970907530651,0.7588995070684523
median,11.0,0.5350163530759297,0.34741937795515393,0.9024896265560166,0.9090909090909091,0.9490005346579052,0.9482758620689655,0.8983050847457628,0.8793103448275862,0.8990825688073395,0.87060546875
