epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.7839955414129682,0.45814826533574016,0.8016528925619835,0.8487394957983193,0.8602905982905983,0.9051136363636363,0.8627450980392157,0.8,0.8301886792452831,0.8203125
2,0.6857402340686025,0.49176284470478027,0.8409090909090909,0.8571428571428571,0.8937606837606837,0.8883522727272727,0.88,0.8,0.8380952380952381,0.90380859375
3,0.6610033432067919,0.47803931382774306,0.8512396694214877,0.8487394957983193,0.8972564102564102,0.8899147727272726,0.8936170212765957,0.7636363636363637,0.8235294117647058,0.8984375
4,0.6214695057469951,0.48442640149292826,0.8698347107438017,0.8487394957983193,0.9139829059829058,0.8660511363636363,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5185546875
5,0.56769054413827,0.5060376591604798,0.8801652892561983,0.8487394957983193,0.9337606837606837,0.8936079545454545,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.42626953125
6,0.5605488736028513,0.4986823530820738,0.8822314049586777,0.8571428571428571,0.9358205128205128,0.9125000000000001,0.8653846153846154,0.8181818181818182,0.8411214953271028,0.8759765625
7,0.5326538517578574,0.535130222742798,0.8987603305785123,0.8571428571428571,0.9348290598290598,0.9163352272727272,0.8958333333333334,0.7818181818181819,0.8349514563106796,0.9609375
8,0.5848537225368594,0.519706991321149,0.8801652892561983,0.8571428571428571,0.9340598290598291,0.9069602272727273,0.8958333333333334,0.7818181818181819,0.8349514563106796,0.9541015625
9,0.5399587068799113,0.48048009404114317,0.890495867768595,0.8487394957983193,0.9391794871794872,0.9102272727272727,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.097412109375
10,0.47491994801877946,0.5031311803129541,0.9111570247933884,0.865546218487395,0.9569401709401709,0.9232954545454546,0.8305084745762712,0.8909090909090909,0.8596491228070176,0.051177978515625
11,0.4927936880425973,0.50442978320252,0.9049586776859504,0.8403361344537815,0.9503162393162393,0.9136363636363637,0.8,0.8727272727272727,0.8347826086956521,0.064208984375
12,0.4464350143247399,0.5234454478911993,0.9318181818181818,0.8487394957983193,0.9600683760683761,0.915056818181818,0.9111111111111111,0.7454545454545455,0.82,0.95849609375
13,0.4808454673644925,0.6640433951461014,0.9152892561983471,0.8487394957983193,0.9535299145299144,0.9251420454545454,0.8936170212765957,0.7636363636363637,0.8235294117647058,0.9736328125
14,0.49603440113796676,0.5531087178549096,0.9070247933884298,0.8487394957983193,0.9595128205128205,0.9157670454545455,0.8775510204081632,0.7818181818181819,0.8269230769230769,0.97216796875
15,0.470687291838906,0.5442720538459155,0.9173553719008265,0.8319327731092437,0.9574615384615384,0.9201704545454545,0.7536231884057971,0.9454545454545454,0.8387096774193549,0.036712646484375
16,0.5029796462290543,0.579121670505705,0.9049586776859504,0.8319327731092437,0.9536581196581198,0.9001420454545455,0.8723404255319149,0.7454545454545455,0.803921568627451,0.9609375
17,0.3898691647062617,0.5222021503796598,0.9359504132231405,0.8487394957983193,0.9791367521367521,0.9116477272727272,0.8245614035087719,0.8545454545454545,0.8392857142857143,0.1903076171875
18,0.3773439386782567,0.5556643058178055,0.9483471074380165,0.8739495798319328,0.9733846153846154,0.9204545454545454,0.9166666666666666,0.8,0.8543689320388349,0.9765625
19,0.4174781883181619,0.584839150059123,0.9338842975206612,0.8403361344537815,0.9707264957264957,0.910653409090909,0.7647058823529411,0.9454545454545454,0.8455284552845529,0.02508544921875
20,0.41160107367048576,0.5738925872480168,0.9359504132231405,0.8403361344537815,0.9736581196581198,0.9207386363636363,0.7727272727272727,0.9272727272727272,0.8429752066115702,0.306640625
21,0.3324601514157185,0.5948877691158226,0.9566115702479339,0.8403361344537815,0.9829658119658119,0.9150568181818182,0.7727272727272727,0.9272727272727272,0.8429752066115702,0.04132080078125
