,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,4.0,0.6874917961997116,0.5197075566908053,0.8506224066390041,0.8512396694214877,0.8979209799861974,0.9276927282668125,0.8360655737704918,0.864406779661017,0.85,0.056243896484375
mean,6.5,0.5897318405945519,0.4936070992308605,0.8772475795297372,0.8588154269972453,0.9238447492523579,0.9083515582285403,0.8618745046136566,0.8516949152542374,0.8549467971341226,0.3193308512369792
median,6.5,0.5739311810536503,0.5026527235884805,0.8869294605809128,0.8553719008264463,0.9313707729468599,0.9071213778020777,0.8749601275917065,0.8389830508474576,0.8513565891472867,0.12353515625
