epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.8020224374606896,0.4089282017108823,0.7883817427385892,0.8512396694214877,0.8519927536231885,0.9216785128485512,0.8727272727272727,0.8135593220338984,0.8421052631578947,0.28955078125
2,0.7267266866206133,0.42857426688198214,0.8319502074688797,0.8429752066115702,0.874344375431332,0.9175779114270093,0.7857142857142857,0.9322033898305084,0.8527131782945736,0.0975341796875
3,0.666641549574389,0.4161331467946206,0.8547717842323651,0.8760330578512396,0.8965320910973086,0.9009021323127392,0.8928571428571429,0.847457627118644,0.8695652173913043,0.1177978515625
4,0.6874917961997116,0.5197075566908053,0.8506224066390041,0.8512396694214877,0.8979209799861974,0.9276927282668125,0.8360655737704918,0.864406779661017,0.85,0.056243896484375
5,0.6020149785206032,0.4269843103040841,0.8796680497925311,0.8677685950413223,0.9223775017253278,0.8932476763258611,0.8909090909090909,0.8305084745762712,0.8596491228070176,0.89892578125
6,0.5763610392437931,0.48559789048615565,0.8858921161825726,0.8760330578512396,0.9331608005521049,0.8801257517769272,0.9074074074074074,0.8305084745762712,0.8672566371681416,0.884765625
7,0.5715013228635075,0.42159077950006674,0.8879668049792531,0.8925619834710744,0.929580745341615,0.9060962274466922,0.9259259259259259,0.847457627118644,0.8849557522123894,0.1292724609375
8,0.5524702008458094,0.5599984960584354,0.8900414937759336,0.8677685950413223,0.9443840579710144,0.9246856205576819,0.8771929824561403,0.847457627118644,0.8620689655172413,0.0509033203125
9,0.48015455586287,0.5554487776349891,0.91701244813278,0.8347107438016529,0.9581608005521048,0.9067796610169492,0.8305084745762712,0.8305084745762712,0.8305084745762712,0.09283447265625
10,0.531206020428432,0.6388594098543087,0.8941908713692946,0.8347107438016529,0.9445479641131814,0.9047293603061783,0.7746478873239436,0.9322033898305084,0.8461538461538461,0.033843994140625
11,0.4690502976604517,0.5212152086752505,0.9128630705394191,0.8512396694214877,0.9625172532781228,0.9092400218698743,0.8596491228070176,0.8305084745762712,0.8448275862068966,0.2340087890625
12,0.41114120185375214,0.540247146178745,0.9336099585062241,0.859504132231405,0.9706176673567978,0.9074630945872062,0.8888888888888888,0.8135593220338984,0.8495575221238938,0.9462890625
