epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.8004512734927577,0.33757429058886756,0.7821576763485477,0.8842975206611571,0.850994291233335,0.9300766283524905,0.8928571428571429,0.8620689655172413,0.8771929824561403,0.5361328125
2,0.7202338953483154,0.3980887221895959,0.8278008298755186,0.8760330578512396,0.8715441265242062,0.9181718664477285,0.9056603773584906,0.8275862068965517,0.8648648648648649,0.876953125
3,0.6895674765110016,0.37768628405145377,0.8381742738589212,0.8677685950413223,0.8930511719356341,0.9241926655719759,0.8888888888888888,0.8275862068965517,0.8571428571428571,0.83837890625
4,0.6437463821588215,0.34151834027826294,0.8526970954356846,0.8842975206611571,0.9068832893534088,0.9348659003831418,0.8793103448275862,0.8793103448275862,0.8793103448275862,0.3876953125
5,0.6520188615591694,0.315012639711711,0.8568464730290456,0.9090909090909091,0.9052879391524808,0.9480021893814995,0.9272727272727272,0.8793103448275862,0.9026548672566371,0.82080078125
6,0.5843578722343405,0.34131278467079823,0.8734439834024896,0.8760330578512396,0.9299080733343682,0.9433497536945812,0.8115942028985508,0.9655172413793104,0.8818897637795275,0.178955078125
7,0.5945762602991088,0.37596715007685433,0.8672199170124482,0.859504132231405,0.9304944723271417,0.9308976464148878,0.8153846153846154,0.9137931034482759,0.8617886178861789,0.1697998046875
8,0.5477478144945446,0.30840536644143507,0.8838174273858921,0.9090909090909091,0.9420758524344182,0.9500547345374931,0.8852459016393442,0.9310344827586207,0.907563025210084,0.6845703125
9,0.53536394467245,0.3046284723749831,0.8921161825726142,0.9090909090909091,0.9433866266535589,0.9499178981937603,0.8983050847457628,0.9137931034482759,0.905982905982906,0.734375
10,0.5350163530759297,0.33129953500653103,0.8983402489626556,0.8925619834710744,0.9498370155740673,0.9547071702244115,0.8688524590163934,0.9137931034482759,0.8907563025210085,0.736328125
11,0.5249745300140124,0.3229901246911238,0.9024896265560166,0.9090909090909091,0.9490005346579052,0.9482758620689655,0.9607843137254902,0.8448275862068966,0.8990825688073395,0.95654296875
12,0.5065867853857174,0.494034104357081,0.9107883817427386,0.859504132231405,0.9479657129059519,0.9236453201970444,0.8253968253968254,0.896551724137931,0.859504132231405,0.431396484375
13,0.4371849886176497,0.3528595298898122,0.9232365145228216,0.9090909090909091,0.9732671047412084,0.9619594964422551,0.9607843137254902,0.8448275862068966,0.8990825688073395,0.974609375
14,0.5373967568162071,0.3360290987463283,0.9024896265560166,0.9090909090909091,0.9515962125523878,0.9525177887246853,0.9433962264150944,0.8620689655172413,0.9009009009009009,0.94580078125
15,0.493167594879,0.4141563507458888,0.9149377593360996,0.9090909090909091,0.9572187440713337,0.9440339354132458,0.9433962264150944,0.8620689655172413,0.9009009009009009,0.974609375
16,0.44816755809477254,0.3776475691567521,0.9232365145228216,0.9090909090909091,0.9683172073610319,0.954296661193213,0.9433962264150944,0.8620689655172413,0.9009009009009009,0.97900390625
17,0.4656134724802496,0.34741937795515393,0.91701244813278,0.9256198347107438,0.9635225332436488,0.9525177887246853,0.9152542372881356,0.9310344827586207,0.9230769230769231,0.92919921875
18,0.4711471694633674,0.3523835896645203,0.9273858921161826,0.9256198347107438,0.9599006571118126,0.9537493158182813,0.9298245614035088,0.9137931034482759,0.9217391304347826,0.9658203125
19,0.4449850067310808,0.34155304391275754,0.9273858921161826,0.9090909090909091,0.9639882030320278,0.9571702244116038,0.9122807017543859,0.896551724137931,0.9043478260869565,0.96484375
20,0.4060177880636884,0.4081873484879486,0.9481327800829875,0.9008264462809917,0.9678946551456511,0.9495073891625616,0.8709677419354839,0.9310344827586207,0.9,0.87060546875
21,0.3959655314065609,0.5264247938344055,0.946058091286307,0.8925619834710744,0.9752160190407202,0.942528735632184,0.8947368421052632,0.8793103448275862,0.8869565217391304,0.98046875
