,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
best_epoch,8.0,0.5375469463566939,0.4751822634683392,0.8958333333333334,0.8617886178861789,0.9407981759955444,0.932971972501322,0.9074074074074074,0.8032786885245902,0.8521739130434782,0.94921875
mean,8.5,0.5578557201544754,0.5257311261910188,0.8868489583333333,0.8429878048780488,0.9320431068991925,0.9142153622421998,0.8352669719193306,0.8596311475409836,0.8443741498844154,0.5904617309570312
median,8.5,0.5405544507627686,0.5168282614369702,0.8958333333333334,0.8455284552845529,0.9421644388749653,0.911620835536753,0.8283272283272283,0.860655737704918,0.8446360153256705,0.75830078125
