epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,val_precision,val_recall,val_f1,best_thr
1,0.7819190907084252,0.4498241471142328,0.7892561983471075,0.8403361344537815,0.8565651556862677,0.9041950113378684,0.7936507936507936,0.8928571428571429,0.8403361344537815,0.4248046875
2,0.7052863032118348,0.487124745084458,0.8347107438016529,0.8319327731092437,0.892267838517176,0.8740079365079365,0.8333333333333334,0.8035714285714286,0.8181818181818182,0.319091796875
3,0.653915835929311,0.4976295280356367,0.8512396694214877,0.8571428571428571,0.9023134928098764,0.9019274376417233,0.8679245283018868,0.8214285714285714,0.8440366972477065,0.280517578125
4,0.6598418123465924,0.4002069265213834,0.8491735537190083,0.8823529411764706,0.9076825744233367,0.9125566893424036,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.20556640625
5,0.6217065665347516,0.4096856071230243,0.8574380165289256,0.8907563025210085,0.9239351606449737,0.9270124716553287,0.8412698412698413,0.9464285714285714,0.8907563025210085,0.092529296875
6,0.6216283679501085,0.3607767553640013,0.8553719008264463,0.8907563025210085,0.9197459090675922,0.9244614512471655,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.583984375
7,0.5682919869615026,0.36747824729365464,0.8801652892561983,0.8991596638655462,0.930364379392302,0.933248299319728,0.8666666666666667,0.9285714285714286,0.896551724137931,0.55078125
8,0.5965826385769962,0.39759705378478316,0.8822314049586777,0.8739495798319328,0.9226612861857292,0.9243197278911566,0.8253968253968254,0.9285714285714286,0.8739495798319328,0.341796875
9,0.5676279281042824,0.4454822679277228,0.890495867768595,0.8571428571428571,0.9404185831780175,0.9379251700680272,0.819672131147541,0.8928571428571429,0.8547008547008547,0.701171875
10,0.5015623145236456,0.5734514565434025,0.9090909090909091,0.8739495798319328,0.955516987842621,0.9102891156462585,0.8867924528301887,0.8392857142857143,0.8623853211009175,0.962890625
11,0.5389864736598385,0.4033971227267209,0.890495867768595,0.8823529411764706,0.9422310756972111,0.9430272108843538,0.9565217391304348,0.7857142857142857,0.8627450980392157,0.93408203125
12,0.42508014728707716,0.4509608622389932,0.9256198347107438,0.8823529411764706,0.9687943504950157,0.9339569160997732,0.875,0.875,0.875,0.96044921875
13,0.4680433608283681,0.7014734320686895,0.9152892561983471,0.865546218487395,0.9615785783903015,0.9078798185941043,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.97607421875
14,0.44461074206700996,0.44217263340574353,0.9235537190082644,0.865546218487395,0.9663748439717526,0.9158163265306122,0.8703703703703703,0.8392857142857143,0.8545454545454545,0.4326171875
15,0.4203925722640408,0.6058818952908286,0.9338842975206612,0.8823529411764706,0.9715558367388815,0.9131235827664399,0.828125,0.9464285714285714,0.8833333333333333,0.95361328125
16,0.38014242908925067,0.4599390729103519,0.9400826446280992,0.8907563025210085,0.9756595933861122,0.9314058956916098,0.8524590163934426,0.9285714285714286,0.8888888888888888,0.85546875
17,0.41026307916468824,0.5087185099548778,0.9338842975206612,0.8907563025210085,0.9746165552382743,0.9306972789115646,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.94189453125
18,0.41930661104188477,0.48154000626454335,0.9380165289256198,0.8907563025210085,0.9712737034693844,0.9246031746031745,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.9541015625
19,0.3650432789067099,0.45401878859221684,0.9442148760330579,0.8823529411764706,0.9817810303848982,0.9349489795918368,0.85,0.9107142857142857,0.8793103448275862,0.6591796875
