fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
3,1,0.6248133957386017,0.6927217006683349,0.6933159053325653,0.596956054687382,0.2093840788306628,0.49515684567261986,0.29229452766988046,0.17195038670159518,0.29229453179503373
3,2,0.6273522138595581,0.6869514942169189,0.6922573149204254,0.7675878906248482,0.38741804174924666,0.612285908346906,0.4718667361700122,0.3106794117026846,0.47186674088558794
3,3,0.6067663788795471,0.6705340504646301,0.7540246367454528,0.7806162109373458,0.40119658502682437,0.5707025748445776,0.4674363925164657,0.30661523997146045,0.46743639732960934
3,4,0.5866161108016967,0.6447046518325805,0.7639379739761353,0.789399414062344,0.4361585686032611,0.7571289907115408,0.5502720892603546,0.38307978403276055,0.5502720938707727
3,5,0.5789226174354554,0.6107760071754456,0.7726164340972901,0.8037021484373411,0.46174842470694843,0.8105010102791517,0.585225505977789,0.4184450709027002,0.5852255105744159
3,6,0.5736103355884552,0.5827197194099426,0.772993391752243,0.814192382812339,0.47927655949891146,0.821131771114519,0.6020533720314641,0.436260097332809,0.6020533766572782
3,7,0.5686460375785828,0.5667033076286316,0.7753359198570251,0.8178994140623383,0.4857575359244559,0.8486606247629892,0.6147526809661302,0.4500129811628374,0.6147526855684161
3,8,0.5620318531990052,0.5581088781356811,0.7788898766040802,0.8164414062498386,0.4840928098300968,0.8812106624130532,0.6218883518264128,0.45788701734801857,0.6218883563757239
3,9,0.5485520660877228,0.5507396697998047,0.7923403084278107,0.8133310546873392,0.47974996427939764,0.8983239849440277,0.622499556408781,0.45862931788429856,0.6224995609199554
3,10,0.5284310877323151,0.5417034149169921,0.8041318178176879,0.8126005859373394,0.47914423685452656,0.9048566198109719,0.6235049158136423,0.45975909668719217,0.623504920312271
3,11,0.5473300397396088,0.5359074234962463,0.7905278205871582,0.8112558593748398,0.47778251442278463,0.9091028192036488,0.6232824187329932,0.45947893762845665,0.6232824232201296
3,12,0.5258199632167816,0.5286370873451233,0.7969621479511261,0.8136699218748392,0.48115620661812947,0.9080642552689326,0.6259123324383811,0.4624573302705073,0.6259123369372132
3,13,0.5337311804294587,0.5232121109962463,0.8031557440757752,0.813902343749839,0.4817564543131009,0.9100007590271791,0.626858298831952,0.46345251151011846,0.6268583033292403
3,14,0.5252917498350144,0.5169217765331269,0.7915558874607086,0.8166074218748387,0.48522494054998605,0.9065239828531293,0.628963849074724,0.46591460469935836,0.6289638535880804
3,15,0.5164703756570816,0.5113264322280884,0.8071906566619873,0.8161015624998387,0.4847922352778093,0.9088448916627022,0.6291265942221167,0.46608244006290384,0.6291265987302143
3,16,0.5068505734205246,0.5086347103118897,0.810256814956665,0.8172734374998384,0.48661348695547674,0.9087258377957907,0.6306238124512451,0.4677315208914928,0.6306238169645634
3,17,0.5120195627212525,0.5084460735321045,0.805439931154251,0.8140849609373392,0.4825397715969661,0.9137745101724177,0.6283645301406519,0.4650893747691421,0.6283645346337384
3,18,0.5071867555379868,0.502778685092926,0.8121984720230102,0.8163115234373387,0.4859674977341142,0.9124276846420065,0.6309036508081923,0.4679591904461689,0.6309036553128526
3,19,0.5154486417770385,0.4985050857067108,0.8035934925079345,0.8185595703123382,0.4891923410084826,0.9107237913757976,0.6332038431371603,0.47059786272281495,0.6332038476538364
3,20,0.4929592818021774,0.49464203119277955,0.817893773317337,0.8188447265623383,0.48998410086481015,0.9111189039270098,0.633933749225371,0.47139003233194754,0.63393375374315
3,21,0.4966283798217773,0.49062517285346985,0.8122687876224518,0.8203798828123379,0.4921640314080715,0.9102337670934563,0.6355418400617315,0.473206864155328,0.6355418445871199
3,22,0.4807098299264908,0.4850379049777985,0.8204697012901306,0.8225097656248375,0.4952685107784981,0.9081328030446669,0.6375938606546123,0.4755918860742858,0.637593865191888
3,23,0.47824595868587494,0.48225632309913635,0.8233852326869965,0.8224082031248374,0.4954686717198237,0.9096942263563429,0.6381136757056116,0.4761335925577171,0.6381136802404582
3,24,0.478969019651413,0.4756674349308014,0.8185436725616455,0.8264804687498367,0.5014617351866959,0.9057778682742926,0.6420860722625786,0.48068656111952757,0.6420860768198361
3,25,0.47310045063495637,0.4754412531852722,0.8191357254981995,0.824759765624837,0.4992088517184558,0.9084759719481839,0.640891632602313,0.47927258599011524,0.6408916371489328
3,26,0.4830297142267227,0.470773321390152,0.8112079918384552,0.8269931640623365,0.5026125394407499,0.9065042493677686,0.6431715009695013,0.481935525134937,0.6431715055281246
3,27,0.472376549243927,0.46780445575714114,0.827809065580368,0.8271992187498365,0.5033400913235687,0.906957208678926,0.6438392128106666,0.4826426233687645,0.6438392173699444
3,28,0.47604926824569704,0.4661167562007904,0.8257558524608613,0.8271162109373367,0.5036779188712265,0.9079869326563812,0.6443278657052159,0.4831220192603142,0.6443278702629561
3,29,0.45025316476821897,0.4623249351978302,0.8334972977638244,0.8295439453123361,0.5072412636571096,0.9056813232408656,0.6466575033728411,0.48590656644551583,0.6466575079437124
