fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
1,1,0.7412307441234589,0.7261842846870422,0.41311327517032626,0.15741406249996887,0.15741406249996887,0.9999999999992386,0.2702668566594059,0.15741406249996887,0.27026685898159175
1,2,0.6908750832080841,0.7637445211410523,0.5427180022001267,0.15741406249996887,0.15741406249996887,0.9999999999992386,0.2702668566594059,0.15741406249996887,0.27026685898159175
1,3,0.6664376378059387,0.7666559934616088,0.5952746391296386,0.16306152343746777,0.15833879020203775,0.9999901840484362,0.27161714319349956,0.15833839522691795,0.27161714552531374
1,4,0.6244402408599854,0.7263160347938538,0.6946965217590332,0.3025664062499402,0.18279290524541894,0.9925502360867555,0.30666543048665645,0.18247920333596715,0.3066654330828086
1,5,0.6359035909175873,0.6676385521888732,0.6784089148044586,0.6911806640623634,0.3359202225897485,0.9718170837335826,0.494585724631469,0.3319353317153364,0.4945857283973581
1,6,0.5883825540542602,0.6209341526031494,0.7417487561702728,0.7711738281248476,0.4106056036980299,0.9617573971270672,0.5690215621535175,0.4028457852011137,0.569021566280693
1,7,0.5970043480396271,0.58256596326828,0.7378137111663818,0.7943808593748429,0.4385123629147404,0.9566823768715985,0.5944156957049033,0.42878917608353406,0.5944156999458428
1,8,0.5929860830307007,0.5592097997665405,0.7326887011528015,0.8031845703123413,0.45024954174611304,0.9551013633491476,0.6048148992532546,0.4396804745674557,0.6048149035373895
1,9,0.5646383583545684,0.5420982480049134,0.7554482281208038,0.8081542968748401,0.45730436092563737,0.9546778487433992,0.6110580797098928,0.44631360810033105,0.6110580840181179
1,10,0.5663778722286225,0.5311675667762756,0.751432603597641,0.8111142578123398,0.4615162189259772,0.9542122877507843,0.6147120179212571,0.450210743430357,0.6147120222441051
1,11,0.5600568652153015,0.5258466720581054,0.7599919259548187,0.8104062499998399,0.4605272283094701,0.9559755501677901,0.6142041792163434,0.44958685705811097,0.6142041835337685
1,12,0.5613860011100769,0.5131331801414489,0.7601054430007934,0.8153398437498389,0.4676829136554442,0.9539566592208759,0.6200925109500687,0.4559364075840345,0.6200925152933011
1,13,0.5565431773662567,0.5058473587036133,0.7624863088130951,0.8184873046873382,0.4723750579777621,0.9528880572146392,0.6239925870526373,0.46017514163897394,0.6239925914121293
1,14,0.5615811765193939,0.5018883943557739,0.7531696498394013,0.8213310546873378,0.4766820439409136,0.9517809277623924,0.6275150234236176,0.46401206461469446,0.6275150277979988
1,15,0.5320345550775528,0.49477353096008303,0.7803456902503967,0.8255878906248368,0.48326057917659987,0.9491569693008122,0.6326319795430323,0.4696550463035258,0.6326319839409617
1,16,0.5193967908620835,0.48860567808151245,0.7814377307891845,0.8280527343748364,0.48723678347395877,0.9480761662194992,0.6357865868860457,0.47316464475476033,0.6357865912969892
1,17,0.5438138633966446,0.4855126738548279,0.7713019907474518,0.8293046874998361,0.4893298065851452,0.9476455455124554,0.6374661893180805,0.47503948325538126,0.637466193735603
1,18,0.5148180037736892,0.4853047728538513,0.7856437742710114,0.8286679687498363,0.4883002920853713,0.9486867025085406,0.6368139074772099,0.47426516012455205,0.6368139118903962
1,19,0.508476835489273,0.47518104314804077,0.7924643337726593,0.8327871093748354,0.4951121992030266,0.9457353460759422,0.6419184557718104,0.4800278981772582,0.641918460208386
1,20,0.5171451210975647,0.4687484264373779,0.78304123878479,0.835907226562335,0.5003388117714314,0.9430789424761231,0.6457024843011376,0.4843100581689392,0.6457024887558367
1,21,0.5212666481733322,0.46931291818618776,0.7775241553783416,0.8371035156248346,0.5024133538280171,0.9422092177069215,0.6472290250511991,0.48604863877812776,0.647229029512747
1,22,0.5196016639471054,0.46865177154541016,0.7911938250064849,0.8382597656248343,0.5044385550455702,0.941161829560369,0.648654178562348,0.48768094955465374,0.6486541830306374
1,23,0.5080735713243485,0.4655380010604858,0.7932387471199036,0.8379746093748344,0.5040763974549112,0.9426138515955961,0.6486673661304075,0.48767673932837086,0.6486673705955454
1,24,0.5130521357059479,0.46021918058395384,0.7917082369327545,0.8386562499998342,0.5052655241194709,0.9419677023220258,0.6494898280529212,0.48860632447615726,0.6494898325221408
1,25,0.5028092294931412,0.4525011420249939,0.7934677541255951,0.8417441406248337,0.5107626756575454,0.9392463465910977,0.6533744725163506,0.49309312928420723,0.6533744770035538
1,26,0.49447587728500364,0.443227744102478,0.79804025888443,0.8451982421873331,0.5171314497263344,0.9361223358959784,0.6577963963919378,0.49823900680972394,0.6577964008992854
1,27,0.4934729337692261,0.44400744438171386,0.8068322598934173,0.8454414062498328,0.5175944456677222,0.936186516092234,0.6581958937020952,0.49868831616131726,0.6581958982105569
1,28,0.4910450428724289,0.44165963530540464,0.7993244409561158,0.8471074218748326,0.5206989436040482,0.9346356445786334,0.6603222391210611,0.5011832155683313,0.6603222436392222
1,29,0.47732560634613036,0.4409967601299286,0.812231183052063,0.8470898437498325,0.5207318845513621,0.9352092534030579,0.6604619457257656,0.5013204906126383,0.6604619502430875
1,30,0.48643782138824465,0.43584909439086916,0.8075483202934265,0.849590820312332,0.5255242363218693,0.9322375924556594,0.6635471182781676,0.504983951018984,0.6635471228107531
1,31,0.4890516400337219,0.4313700318336487,0.8099106252193451,0.8514091796873318,0.5290922520824627,0.9305437478736078,0.6659695042385101,0.5078284020309817,0.6659695087817818
1,32,0.47307043373584745,0.43011948466300964,0.8158134579658508,0.8506376953123319,0.5276715335437939,0.9320772293811124,0.6651925659949041,0.5069101479334157,0.6651925705326119
1,33,0.4710032820701599,0.41853742599487304,0.8129279553890228,0.8547949218748311,0.5359059800737578,0.9269369942337035,0.6704164512674089,0.5131260083897538,0.6704164558307661
1,34,0.45316192507743835,0.41439405679702757,0.8280246496200562,0.8580810546873305,0.5426834815829586,0.9222134255456849,0.6744698071578688,0.5180447766036409,0.6744698117421924
1,35,0.47760313749313354,0.4140721261501312,0.8102453291416168,0.8593124999998301,0.5452467788048213,0.9207054332014255,0.6760379274424502,0.5199145475696124,0.6760379320342002
1,36,0.4678596705198288,0.41523497700691225,0.8178254246711731,0.85951464843733,0.5457374367470839,0.9211862111211914,0.6765160142558112,0.5204512381394086,0.6765160188479601
1,37,0.45926005840301515,0.41532654166221616,0.8244477331638336,0.8595351562498301,0.5457400055901621,0.9214401704206163,0.6765985945494258,0.5205162059416493,0.6765985991414086
1,38,0.4550351142883301,0.4124278545379639,0.8264467597007752,0.85965234374983,0.5459451832787933,0.9212961337120635,0.676725666103188,0.5206620470944047,0.676725670695909
1,39,0.4612739682197571,0.4070171356201172,0.8251440346240997,0.8621025390623296,0.5513642269596185,0.9173259359097735,0.6797678434598828,0.5244708964918329,0.679767848068275
1,40,0.4549320012331009,0.40405879616737367,0.8274116039276123,0.8628671874998295,0.5530715912867972,0.9165854345478234,0.6808464508347309,0.52577340761864,0.6808464554474759
1,41,0.46270238161087035,0.40187087655067444,0.824232405424118,0.8629521484373294,0.5532360642087266,0.9170048816221499,0.6810874633078359,0.5260202110083447,0.6810874679205415
1,42,0.43528135418891906,0.40105226039886477,0.8340168356895447,0.8652558593748291,0.5584173952071202,0.9132656838285493,0.6839708684117667,0.52960818097707,0.6839708730392526
