fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
4,1,0.6625894784927369,0.7044378519058228,0.5734260082244873,0.18141699218746415,0.17887932052856845,0.9999999999993406,0.30263880376273133,0.17887932052856845,0.3026388063241548
4,2,0.6435427367687225,0.7195928812026977,0.6451535522937775,0.17992871093746443,0.17861063135377087,0.9999812006832973,0.30225295559929005,0.17860981193790915,0.3022529581580801
4,3,0.6376526772975921,0.7184074878692627,0.6712187230587006,0.20620507812495925,0.18278651916640554,0.9949943768556677,0.3079851894708336,0.18258748903288152,0.3079851920806377
4,4,0.6175257086753845,0.7013150572776794,0.7143937766551971,0.4014091796874206,0.2248037302293958,0.9643057441655619,0.3633334374342448,0.22263034914230626,0.3633334404885518
4,5,0.6025991141796112,0.6586503148078918,0.7503805935382843,0.7367666015623544,0.4030114516569261,0.9245746615492023,0.5556114992868703,0.3868089025042333,0.5556115034708288
4,6,0.6010077357292175,0.614316725730896,0.7353701055049896,0.7972597656248424,0.4753809634930882,0.9109335009793279,0.6158616643181634,0.448177270039724,0.6158616687568298
4,7,0.5786993384361268,0.5813139796257019,0.7629555463790894,0.814648437499839,0.5024097747380855,0.9104909310418342,0.6371330114685392,0.47127189078899306,0.6371330159729696
4,8,0.5672533869743347,0.5657988429069519,0.7759179532527923,0.8142265624998392,0.5026889606482944,0.9185085347184196,0.6391315801907662,0.4735641265441269,0.6391315846825831
4,9,0.5616777598857879,0.5520258545875549,0.7660544335842132,0.8123271484373394,0.5002068182501925,0.924018063429685,0.6384036248013303,0.4728235849577367,0.6384036292784544
4,10,0.5474852979183197,0.5408242225646973,0.7793447196483612,0.8090878906248402,0.4956925461700516,0.9293921353326634,0.6359905944775585,0.470188325045291,0.6359905989350565
4,11,0.5442744851112366,0.5306691646575927,0.786030250787735,0.8100273437498398,0.4972213566809228,0.930517742467824,0.6374661050591942,0.4718189317688929,0.6374661095186731
4,12,0.5392872571945191,0.5187455773353576,0.7817529022693634,0.8110048828123397,0.49877319853748736,0.9312955890208747,0.6388665311113314,0.4733547340053924,0.6388665355732597
4,13,0.5460515081882477,0.5094218194484711,0.7732524275779724,0.8130166015623393,0.5018122157345086,0.9308842104504569,0.6411895823698712,0.4759220630473135,0.641189586839936
4,14,0.5305883049964905,0.5010559916496277,0.7836257159709931,0.8145517578123391,0.5041748196066446,0.9302872873051439,0.642889786912676,0.47781228241411255,0.6428897913891163
4,15,0.5250269770622253,0.497280079126358,0.7848171174526215,0.8155732421873388,0.5056650182156432,0.9300182118849929,0.6440093508782841,0.47904540888386166,0.6440093553588347
4,16,0.5197136402130127,0.49256761074066163,0.7956598937511444,0.8164746093748386,0.5071053605892177,0.9299136232798342,0.645105378000636,0.4802675402135361,0.6451053824846432
4,17,0.5076146751642228,0.4921751081943512,0.7970910429954529,0.8162646484373387,0.5068144895419813,0.9304206592641912,0.6449556039106193,0.48008294220529185,0.6449556083929432
4,18,0.5083657026290893,0.48566152453422545,0.7947431445121765,0.8180351562498385,0.5095879783466096,0.9296355613281801,0.6469389825139324,0.4823030558391695,0.6469389870038487
4,19,0.5112282246351242,0.4819562673568726,0.7951093554496765,0.8185283203123381,0.5104056970565456,0.9297808362070208,0.647631293922241,0.4830890329526897,0.6476312984139054
4,20,0.5129954874515533,0.4763166308403015,0.7950231790542602,0.8207119140623378,0.5138549331144858,0.9285550899996169,0.6500117303288674,0.48576106456992985,0.6500117348301829
4,21,0.49542324542999266,0.4744482696056366,0.8053307831287384,0.8206787109373378,0.5137828940053542,0.9291002044894171,0.650092521442294,0.4858363560688524,0.6500925259426765
4,22,0.49428019523620603,0.4756016433238983,0.8013256669044495,0.8196308593748381,0.5121568005635279,0.930112163544329,0.6490685957506832,0.4846674137988923,0.6490686002458903
4,23,0.49044354259967804,0.46928250789642334,0.8043991565704346,0.8225839843748373,0.5167885456989179,0.9283116784576052,0.6522937143988673,0.48830448038038105,0.6522937189076057
4,24,0.4847189158201218,0.47014724016189574,0.8147546172142028,0.8215722656248375,0.5152203198273578,0.929084637406639,0.6512460368772405,0.4871343862863093,0.6512460413811869
4,25,0.48512964844703677,0.4633307635784149,0.8100287854671478,0.8242275390623371,0.5194148879022051,0.9275535896804497,0.6541585206890939,0.4904066596624849,0.6541585252049785
4,26,0.48628618717193606,0.45692381262779236,0.8105099856853485,0.8274902343748364,0.5247702292181838,0.9251604115296822,0.6576591244524514,0.49440247291182937,0.6576591289832543
4,27,0.4838992267847061,0.4575990915298462,0.8129562735557556,0.8273046874998364,0.5244165596483383,0.9254799327009794,0.6575012664614186,0.4942129009026707,0.657501270991297
4,28,0.47118701636791227,0.44958741068840025,0.8188251793384552,0.8314111328123356,0.531268093275148,0.9224007683238522,0.6620071631350609,0.49935839895719514,0.6620071676840924
4,29,0.4792465835809708,0.44242753386497496,0.8161469638347626,0.8330644531248353,0.534059110359337,0.9214953656749295,0.6639222821229513,0.501534242802691,0.6639222866792291
4,30,0.473764631152153,0.4460802793502808,0.8191808998584748,0.8320117187498356,0.5322597168891063,0.9224370009038203,0.6628017529956948,0.5002381668438521,0.6628017575470186
4,31,0.4651459813117981,0.44075784683227537,0.8169860661029815,0.834515624999835,0.5364650621748642,0.9207492321268179,0.66564241172732,0.5035055975081232,0.6656424162902667
4,32,0.4587735593318939,0.4382780730724335,0.8237560868263245,0.8361171874998349,0.5392105287852482,0.9197707920580355,0.6674745732178802,0.5055899048387238,0.6674745777878971
4,33,0.467562273144722,0.43887593746185305,0.8211476862430572,0.835212890624835,0.5376353813749464,0.920757574450712,0.6665574514602843,0.5045300455015344,0.6665574560258651
4,34,0.45471843183040617,0.43613046407699585,0.828503155708313,0.8371533203123345,0.5409543341740701,0.919234350071232,0.6686960361891954,0.5069876191326104,0.668696040763833
