epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc
1,0.6875040258680071,0.6982327519722704,0.6333333333333333,0.5283018867924528,0.6837401324743672,0.613960113960114
2,0.6613674413590204,0.6730873382316446,0.7238095238095238,0.5471698113207547,0.8101805643770983,0.7492877492877493
3,0.6489821587290082,0.6475418783583731,0.7047619047619048,0.6981132075471698,0.8031031666817894,0.8133903133903134
4,0.6234771966934204,0.6249235249915213,0.7619047619047619,0.7735849056603774,0.8580891026222666,0.8518518518518519
5,0.6092371304829916,0.6097916319685163,0.7904761904761904,0.7547169811320755,0.8659831231285727,0.8575498575498576
6,0.5988846040907361,0.5996759230235837,0.7904761904761904,0.7735849056603774,0.8655748117230742,0.858974358974359
7,0.5593475864047096,0.5848531205699129,0.8380952380952381,0.7169811320754716,0.9182469830323926,0.8532763532763532
8,0.5607780388423375,0.5763380336311629,0.7857142857142857,0.7358490566037735,0.8882134107612739,0.8575498575498576
9,0.55260268393017,0.5670821722948326,0.8,0.7735849056603774,0.8774158424825332,0.8703703703703705
10,0.5129707177480062,0.5555777386674341,0.8571428571428571,0.7547169811320755,0.9270483622175846,0.8618233618233618
11,0.5349444417726426,0.5458901074697387,0.7904761904761904,0.7547169811320755,0.884130296706288,0.8646723646723646
12,0.4924195011456807,0.5354191947658107,0.8476190476190476,0.7735849056603774,0.927592777424916,0.8675213675213675
13,0.4977686087290446,0.5296509760730671,0.8285714285714286,0.7924528301886793,0.8955630160602486,0.8703703703703703
14,0.4987724088487171,0.5231139429335324,0.8095238095238095,0.7547169811320755,0.8991017149079031,0.8703703703703703
15,0.466245090393793,0.5111643149043029,0.8523809523809524,0.7924528301886793,0.92033390799383,0.8774928774928775
16,0.4634145850226993,0.5169839116762269,0.8380952380952381,0.7924528301886793,0.9168859450140641,0.8618233618233618
17,0.44854635284060523,0.5144017006991044,0.8380952380952381,0.7735849056603774,0.923963342709373,0.858974358974359
18,0.44155598282814024,0.4998753650008507,0.8285714285714286,0.8113207547169812,0.9158878504672898,0.8760683760683762
19,0.4310471262250628,0.4932635482752098,0.8666666666666667,0.8113207547169812,0.9347609109881136,0.8760683760683761
20,0.428913228284745,0.5127899112566462,0.8285714285714286,0.7735849056603774,0.9187913982397242,0.8717948717948718
21,0.44404300848642986,0.49623550502759106,0.8238095238095238,0.7924528301886793,0.9099900190545323,0.8689458689458689
22,0.41656466608955744,0.4896565850050944,0.8523809523809524,0.8301886792452831,0.9339442881771164,0.8774928774928775
23,0.41134269123985656,0.47820801498754967,0.8714285714285714,0.8490566037735849,0.9317666273477905,0.8803418803418804
24,0.41877085027240574,0.4887022370437406,0.8380952380952381,0.8113207547169812,0.9230559840304873,0.8760683760683762
25,0.4353862092608497,0.47872589275522054,0.8285714285714286,0.8679245283018868,0.904908810452772,0.8917378917378919
26,0.38350963507379804,0.48158182962885443,0.8714285714285714,0.8490566037735849,0.9472824607567372,0.8817663817663817
27,0.3637180044537499,0.47657695693789787,0.9238095238095239,0.8301886792452831,0.954178386716269,0.8760683760683761
28,0.41144198860440934,0.47047134615340325,0.8142857142857143,0.8490566037735849,0.9206968514653843,0.8903133903133904
29,0.3766201274735587,0.4671755382474863,0.8714285714285714,0.8490566037735849,0.9416568369476453,0.8903133903133904
30,0.41653752660467513,0.4663125293434791,0.8238095238095238,0.8490566037735849,0.9063605843389891,0.8903133903133903
31,0.35642463508106415,0.472460575261206,0.8714285714285714,0.7924528301886793,0.9531802921694947,0.878917378917379
32,0.36544517562502904,0.4660653843069976,0.8523809523809524,0.8490566037735849,0.9426549314944197,0.8846153846153846
33,0.3687794625049546,0.4644000732673789,0.8714285714285714,0.8679245283018868,0.9365756283458851,0.8874643874643874
34,0.363631226335253,0.47558624676938327,0.8666666666666667,0.7924528301886793,0.9448325923237456,0.8803418803418804
35,0.3663609101658776,0.45419055954465326,0.8714285714285714,0.8301886792452831,0.9473731966246257,0.8945868945868946
36,0.38744675446124305,0.465677392370296,0.8666666666666667,0.8113207547169812,0.9271390980854731,0.8846153846153847
37,0.35251904669262113,0.4693255300791758,0.9,0.7924528301886793,0.9507304237365031,0.8974358974358976
38,0.3732698382366271,0.46750063772471445,0.8666666666666667,0.8301886792452831,0.9343072316486707,0.8846153846153847
39,0.3368763781729199,0.46195253279973875,0.8904761904761904,0.8490566037735849,0.9538154432447148,0.8917378917378918
40,0.4222943640890576,0.47132609559679933,0.8095238095238095,0.7735849056603774,0.9022774702840033,0.8803418803418803
41,0.3518071716740018,0.47859963718450294,0.8761904761904762,0.8113207547169812,0.9460121586062971,0.8703703703703705
42,0.3397996374538967,0.47306715373723013,0.8761904761904762,0.8113207547169812,0.9523636693584975,0.8774928774928775
43,0.3550366106487456,0.4569933555036221,0.8714285714285714,0.8301886792452831,0.9497323291897286,0.8945868945868947
44,0.34805681904157004,0.4564296934964522,0.8904761904761904,0.7924528301886793,0.9497323291897286,0.8846153846153847
45,0.3478613840682166,0.4603534773835596,0.8666666666666667,0.8490566037735849,0.9520007258869432,0.8874643874643875
46,0.36588562443142847,0.46832594865897914,0.8666666666666667,0.7924528301886793,0.939388440250431,0.8760683760683761
47,0.3401368210713069,0.4671830411227244,0.8952380952380953,0.8490566037735849,0.9510026313401688,0.8789173789173789
