epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc
1,0.7151464825584775,0.9090993067003647,0.4142857142857143,0.660377358490566,0.42908991924507756,0.5769230769230769
2,0.6924951689583915,0.6925516657109531,0.580952380952381,0.6037735849056604,0.6188186190000907,0.6039886039886041
3,0.678808231580825,0.6625955700874329,0.6571428571428571,0.6981132075471698,0.7149079030940932,0.811965811965812
4,0.664513543673924,0.6425729787574624,0.6952380952380952,0.7735849056603774,0.7380455494056801,0.8547008547008547
5,0.6460757107961745,0.7164325253018793,0.7380952380952381,0.7358490566037735,0.8150803012430814,0.8247863247863247
6,0.641029717808678,0.7704478940873776,0.6904761904761905,0.7924528301886793,0.7974775428726977,0.8347578347578348
7,0.6176227456047422,0.6038067936897278,0.7523809523809524,0.7924528301886793,0.8471100626077489,0.8846153846153846
8,0.6132054331756773,0.5909198803721734,0.7904761904761904,0.7547169811320755,0.8510117049269577,0.8803418803418803
9,0.5990478084200904,0.5758915745987082,0.7857142857142857,0.8113207547169812,0.8621722166772525,0.888888888888889
10,0.5827239479337419,0.5591607847303715,0.7761904761904762,0.7924528301886793,0.8676163687505671,0.9045584045584045
11,0.5725058226358323,0.5473004275897764,0.8047619047619048,0.7924528301886793,0.8808638054622993,0.9131054131054132
12,0.5756505932126726,0.538138820315307,0.8095238095238095,0.8113207547169812,0.8672534252790127,0.9102564102564102
13,0.5446711375599815,0.523088811703448,0.8047619047619048,0.7924528301886793,0.8880319390254968,0.9216524216524216
14,0.5414612293243408,0.5296051968943398,0.7714285714285715,0.8301886792452831,0.8780509935577535,0.9088319088319088
15,0.5234956426279885,0.5122476158277044,0.8095238095238095,0.8679245283018868,0.9021867344161147,0.9202279202279202
16,0.5423094232877096,0.498031293446163,0.7714285714285715,0.8490566037735849,0.8606297069231467,0.9202279202279203
17,0.5256895712443761,0.4917629428629605,0.7952380952380952,0.8113207547169812,0.8753289175210962,0.9358974358974359
18,0.5204478791781835,0.4776201332515141,0.8047619047619048,0.8301886792452831,0.8775973142183104,0.9487179487179487
19,0.4805575552440825,0.4691181739546218,0.8380952380952381,0.8301886792452831,0.912167679883858,0.9430199430199431
20,0.4936767680304391,0.4672284171266376,0.8142857142857143,0.8113207547169812,0.8992831866436802,0.933048433048433
21,0.49890006553559074,0.4548424920945797,0.819047619047619,0.8113207547169812,0.8971055258143544,0.9415954415954415
22,0.49486424582345145,0.45283182330851285,0.8095238095238095,0.8301886792452831,0.8957444877960258,0.9401709401709402
23,0.4631771626926604,0.4405126745970744,0.8571428571428571,0.8301886792452831,0.9234189275020415,0.943019943019943
24,0.4773969712711516,0.4394861212316549,0.8380952380952381,0.8679245283018868,0.9001905453225659,0.9515669515669516
25,0.4573000016666594,0.4349394941105033,0.8142857142857143,0.8301886792452831,0.917974775428727,0.9544159544159544
26,0.460922847759156,0.4259602939182857,0.8285714285714286,0.8679245283018868,0.9102622266581981,0.9572649572649573
27,0.45551350301220306,0.4334236737692131,0.8523809523809524,0.8301886792452831,0.9128935668269668,0.9558404558404558
28,0.4798718327567691,0.41327543247420834,0.8095238095238095,0.8490566037735849,0.8888485618364939,0.9529914529914529
29,0.4466813802719116,0.41914892365347667,0.8238095238095238,0.8490566037735849,0.9206061155974957,0.9401709401709402
30,0.4477594977333432,0.40858718303014646,0.8285714285714286,0.8867924528301887,0.9089919245077579,0.9529914529914529
31,0.45471827870323545,0.4142619399529583,0.8571428571428571,0.8490566037735849,0.9034570365665548,0.9458689458689459
32,0.44962306306475686,0.4198339615228041,0.8333333333333334,0.8301886792452831,0.9154341711278469,0.9558404558404558
33,0.42084090667111534,0.40273752246262895,0.8761904761904762,0.8490566037735849,0.9327647218945648,0.9501424501424501
34,0.4136122465133667,0.4030743511217945,0.8666666666666667,0.8679245283018868,0.9347609109881136,0.9558404558404558
35,0.40808449870064145,0.3889788141790426,0.8761904761904762,0.8490566037735849,0.9426549314944197,0.9601139601139601
36,0.4498026314235869,0.398157500433472,0.8285714285714286,0.8679245283018868,0.8960166953996915,0.9529914529914529
37,0.42071899175643923,0.39907027809125073,0.8523809523809524,0.8679245283018868,0.921422738408493,0.96011396011396
