epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc
1,0.703597024508885,0.7083948884370193,0.5523809523809524,0.49056603773584906,0.5437800562562382,0.4757834757834758
2,0.6748447253590538,0.686735470339937,0.7047619047619048,0.660377358490566,0.7478450231376464,0.7136752136752137
3,0.6562778166362218,0.6404082943808358,0.7428571428571429,0.7924528301886793,0.7923963342709373,0.8575498575498577
4,0.6265168871198382,0.600895272110993,0.7857142857142857,0.7735849056603774,0.8598130841121496,0.8945868945868946
5,0.6215381525811695,0.5826118858355396,0.7714285714285715,0.7924528301886793,0.8201615098448416,0.9102564102564104
6,0.6011418512889317,0.5667567714205328,0.7952380952380952,0.7924528301886793,0.8570910080754923,0.9173789173789173
7,0.5728859066963196,0.5483702207511326,0.8142857142857143,0.8113207547169812,0.8884856183649397,0.9074074074074074
8,0.5520993527911958,0.5307037172452459,0.8142857142857143,0.8113207547169812,0.8949278649850286,0.9131054131054132
9,0.5360878075872149,0.5195755148833653,0.8,0.7735849056603774,0.9052717539243264,0.9002849002849004
10,0.5394567075229827,0.5048024665634587,0.8142857142857143,0.7924528301886793,0.8896651846474911,0.9102564102564101
11,0.5290345799355279,0.494719756661721,0.7904761904761904,0.7924528301886793,0.8784139370293078,0.8974358974358974
12,0.5174706413632347,0.4825879172334131,0.8095238095238095,0.7924528301886793,0.8955630160602486,0.9017094017094016
13,0.5125077917462304,0.471215510705732,0.780952380952381,0.8113207547169812,0.8860357499319481,0.9145299145299145
14,0.494079738003867,0.4635317724830699,0.8,0.8113207547169812,0.8932038834951456,0.9102564102564101
15,0.5002705679053352,0.46000622297233007,0.8,0.8113207547169812,0.8751474457853189,0.913105413105413
16,0.5018031477928162,0.44588227260787533,0.8,0.8113207547169812,0.8852191271209509,0.923076923076923
17,0.45438393013817924,0.44533226287589883,0.8333333333333334,0.8301886792452831,0.9244170220488159,0.9145299145299145
18,0.46010955912726265,0.42828853287786806,0.8047619047619048,0.8113207547169812,0.9086289810362036,0.9102564102564102
19,0.4382082678022839,0.42729044747802447,0.8142857142857143,0.7924528301886793,0.9223300970873787,0.9131054131054132
20,0.4316500118800572,0.4255582088569425,0.861904761904762,0.8301886792452831,0.9197894927864985,0.915954415954416
21,0.4430648184957958,0.4153897981598692,0.8285714285714286,0.8113207547169812,0.9057254332637691,0.9131054131054132
22,0.4552592198053996,0.42167830973301296,0.8,0.8301886792452831,0.9000090735867888,0.9145299145299145
23,0.42308133443196616,0.4171566102864607,0.8285714285714286,0.8301886792452831,0.9122584157517467,0.9116809116809117
24,0.46555562303179787,0.4169441365970756,0.819047619047619,0.8301886792452831,0.8810452771980763,0.913105413105413
25,0.40842192797433763,0.40165331284954864,0.8523809523809524,0.8113207547169812,0.9325832501587877,0.9216524216524216
26,0.3829047645841326,0.40723794530022817,0.8523809523809524,0.8113207547169812,0.94773614009618,0.9102564102564102
