,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,21.0,0.5365488157236487,0.5044007608316895,0.7537593984962406,0.7969924812030075,0.8387817115398205,0.8625056535504296,0.9104477611940298
mean,14.5,0.5737928614644563,0.5439598149550973,0.7379162191192268,0.7819548872180452,0.8153815479976175,0.8443416036699618,0.8965884861407248
median,14.5,0.558912689300408,0.5254859672229093,0.7471804511278195,0.7894736842105263,0.8213129814147411,0.8521031207598372,0.9104477611940298
