,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,37.0,0.617461759793131,0.608034434623288,0.7406015037593985,0.7894736842105263,0.8526768047939397,0.8844414292175486,0.6818181818181818
mean,22.5,0.6414821994626514,0.6339139329168949,0.7052717019822284,0.7564935064935064,0.7839922987578309,0.833919246741499,0.7703168044077134
median,22.5,0.6335374190843195,0.6252427300564329,0.731203007518797,0.7819548872180451,0.8206936514217876,0.8717774762550883,0.75
