,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,1.0,60.0,0.7504563093185425,0.7541645765304565,0.9121445178985595,0.9248427734373172,0.7353461958826519,0.8423514803670016,0.7772876085045581,0.6490396547285118,0.7772876134186788
mean,1.0,30.5,1.0055492353439333,1.0076914777358372,0.8681679872671764,0.8898001464841994,0.6556022711628288,0.5171371728842012,0.5218323652585183,0.4066865780545781,0.521832369273402
median,1.0,30.5,0.9955900609493256,0.9917951822280884,0.8941630601882935,0.9106538085935698,0.7176909658103063,0.6957980967624189,0.706123575891858,0.5557503790806764,0.7061235808360324
