epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.7077137635759085,0.7009028386668998,0.5144628099173554,0.5630252100840336,0.48739495798319327,0.5028119658119657,0.48792613636363635,0.5245901639344263,0.5818181818181818,0.5517241379310345,0.38525390625,0.40869140625,0.38525390625
1,False,0.6146082099804209,0.4424222140502529,0.731404958677686,0.8571428571428571,0.8151260504201681,0.7785384615384615,0.9095170454545454,0.8958333333333334,0.7818181818181819,0.8349514563106796,0.50634765625,0.7001953125,0.50634765625
2,False,0.48949656506215244,0.4199662099615866,0.8181818181818182,0.8823529411764706,0.8067226890756303,0.8843418803418803,0.9177556818181818,0.9183673469387755,0.8181818181818182,0.8653846153846154,0.392333984375,0.798828125,0.392333984375
3,False,0.45884441689026256,0.3912903689035848,0.8223140495867769,0.865546218487395,0.8319327731092437,0.8875213675213675,0.9198863636363636,0.8679245283018868,0.8363636363636363,0.8518518518518519,0.60205078125,0.72265625,0.60205078125
4,False,0.4079333460035403,0.39508358990194414,0.8533057851239669,0.8739495798319328,0.8319327731092437,0.9154786324786326,0.9178977272727274,0.9166666666666666,0.8,0.8543689320388349,0.4345703125,0.81982421875,0.4345703125
5,False,0.385964894590299,0.39848032825383817,0.8760330578512396,0.8739495798319328,0.8151260504201681,0.9204615384615384,0.9188920454545455,0.8703703703703703,0.8545454545454545,0.8623853211009175,0.5029296875,0.7607421875,0.5029296875
6,False,0.36153297877508744,0.38763437989880056,0.8677685950413223,0.865546218487395,0.8571428571428571,0.9363846153846155,0.9126420454545454,0.8679245283018868,0.8363636363636363,0.8518518518518519,0.55615234375,0.74169921875,0.55615234375
7,False,0.36570032125662183,0.40593403214667023,0.8677685950413223,0.8571428571428571,0.8319327731092437,0.9293418803418805,0.9086647727272728,0.8392857142857143,0.8545454545454545,0.8468468468468469,0.56591796875,0.65771484375,0.56591796875
8,False,0.37397674932952757,0.40982370936319606,0.8636363636363636,0.8571428571428571,0.8403361344537815,0.9234102564102564,0.912784090909091,0.8392857142857143,0.8545454545454545,0.8468468468468469,0.46044921875,0.68359375,0.46044921875
9,False,0.3597243627733436,0.40276338848747123,0.8739669421487604,0.8571428571428571,0.8487394957983193,0.9306068376068377,0.9100852272727273,0.88,0.8,0.8380952380952381,0.51171875,0.8056640625,0.51171875
