,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,3.0,False,0.45884441689026256,0.3912903689035848,0.8223140495867769,0.865546218487395,0.8319327731092437,0.8875213675213675,0.9198863636363636,0.8679245283018868,0.8363636363636363,0.8518518518518519,0.60205078125,0.72265625,0.60205078125
mean,5.0,0.0,0.42419798274013953,0.4059331356630383,0.8415977961432506,0.865546218487395,0.8309990662931839,0.9006761633428302,0.9142361111111111,0.8772953558315942,0.8262626262626263,0.8502869955919646,0.5036078559027778,0.7434353298611112,0.5036078559027778
median,5.0,0.0,0.385964894590299,0.40276338848747123,0.8636363636363636,0.865546218487395,0.8319327731092437,0.9204615384615384,0.912784090909091,0.8703703703703703,0.8363636363636363,0.8518518518518519,0.50634765625,0.74169921875,0.50634765625
