epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.6843268157036837,0.6969168256310856,0.5867768595041323,0.6134453781512605,0.5378151260504201,0.607056751534634,0.5270691609977325,0.5806451612903226,0.6428571428571429,0.6101694915254238,0.495849609375,0.5107421875,0.495849609375
1,False,0.6175411786914857,0.4410959021383975,0.7293388429752066,0.8487394957983193,0.8235294117647058,0.7781834037241591,0.9105725623582767,0.9318181818181818,0.7321428571428571,0.82,0.479736328125,0.6875,0.479736328125
2,False,0.5054596667447366,0.3926398503680189,0.8161157024793388,0.865546218487395,0.8319327731092437,0.8650975497153018,0.9229024943310657,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.501953125,0.70458984375,0.501953125
3,False,0.46444682715352903,0.35847104221832854,0.8285123966942148,0.8739495798319328,0.865546218487395,0.8851803088076876,0.9287131519274376,0.9019607843137255,0.8214285714285714,0.8598130841121495,0.62451171875,0.6123046875,0.62451171875
4,False,0.44142501019249275,0.3535521751692315,0.8367768595041323,0.865546218487395,0.8487394957983193,0.8934305695672248,0.9328231292517006,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5966796875,0.432861328125,0.5966796875
5,False,0.4199829599088874,0.3455222287849218,0.8450413223140496,0.8739495798319328,0.8403361344537815,0.9070413624472068,0.9369331065759637,0.9555555555555556,0.7678571428571429,0.8514851485148515,0.56005859375,0.80419921875,0.56005859375
6,False,0.4032125758730676,0.3419747323173435,0.8491735537190083,0.865546218487395,0.865546218487395,0.9138125609151376,0.9359410430839004,0.8333333333333334,0.8928571428571429,0.8620689655172413,0.47119140625,0.476318359375,0.47119140625
7,False,0.3927077472456231,0.3467491801922061,0.8553719008264463,0.8739495798319328,0.8571428571428571,0.9185917275105586,0.9367913832199546,0.847457627118644,0.8928571428571429,0.8695652173913043,0.4921875,0.6318359375,0.4921875
8,False,0.3796726965214595,0.3304395554822032,0.8615702479338843,0.8907563025210085,0.8571428571428571,0.921960227758494,0.9386337868480725,0.9387755102040817,0.8214285714285714,0.8761904761904762,0.56689453125,0.72216796875,0.56689453125
9,False,0.3497297361739411,0.33693480554248106,0.890495867768595,0.8739495798319328,0.8571428571428571,0.9342287502351112,0.9386337868480726,0.8360655737704918,0.9107142857142857,0.8717948717948718,0.487060546875,0.287353515625,0.487060546875
10,False,0.3728604995268435,0.335724208910926,0.871900826446281,0.8823529411764706,0.8739495798319328,0.9187969153429201,0.9404761904761905,0.85,0.9107142857142857,0.8793103448275862,0.50146484375,0.4736328125,0.50146484375
11,False,0.3455777232311974,0.36197888112368704,0.8760330578512396,0.8907563025210085,0.8739495798319328,0.9358873518800335,0.9413265306122449,0.8771929824561403,0.8928571428571429,0.8849557522123894,0.57568359375,0.80029296875,0.57568359375
12,False,0.33948679083634997,0.33463456425346244,0.890495867768595,0.8739495798319328,0.865546218487395,0.9350409520715421,0.9411848072562359,0.8360655737704918,0.9107142857142857,0.8717948717948718,0.587890625,0.35986328125,0.587890625
13,False,0.33373718985841294,0.33954548885842334,0.8822314049586777,0.8823529411764706,0.865546218487395,0.9436417420446968,0.939625850340136,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.61474609375,0.0987548828125,0.61474609375
14,False,0.35294891832288633,0.3365644919020789,0.8822314049586777,0.8823529411764706,0.8403361344537815,0.9298685087974283,0.9365079365079365,0.9038461538461539,0.8392857142857143,0.8703703703703703,0.71142578125,0.5361328125,0.71142578125
15,False,0.33455821687032367,0.3436300943002981,0.8863636363636364,0.8907563025210085,0.8571428571428571,0.9413675769026897,0.9343820861678005,0.8909090909090909,0.875,0.8828828828828829,0.28076171875,0.68359375,0.28076171875
16,False,0.32501929542742486,0.33829978393281207,0.8842975206611571,0.8907563025210085,0.8823529411764706,0.9451806507874083,0.9356575963718821,0.864406779661017,0.9107142857142857,0.8869565217391304,0.55810546875,0.47900390625,0.55810546875
17,False,0.3139996000311591,0.3408703764884913,0.890495867768595,0.8991596638655462,0.8571428571428571,0.9472923755621293,0.9406179138321996,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.306396484375,0.755859375,0.306396484375
