,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,6.0,False,0.3947834990918636,0.37863699037854265,0.8645833333333334,0.8699186991869918,0.8699186991869918,0.914978418267892,0.9337652035959809,0.8688524590163934,0.8688524590163934,0.8688524590163934,0.52587890625,0.58447265625,0.52587890625
mean,6.5,0.0,0.4199715208572646,0.3994226616007203,0.8454861111111112,0.8570460704607045,0.8407859078590786,0.9017160957950433,0.924235413361537,0.8490525209815937,0.866120218579235,0.8573354911662235,0.5054728190104166,0.45001220703125,0.5054728190104166
median,6.5,0.0,0.39664194161693256,0.39260773384958747,0.8614583333333333,0.8577235772357723,0.8414634146341464,0.9136078042328042,0.9292041248016921,0.853648863035431,0.8688524590163934,0.859465737514518,0.51904296875,0.4234619140625,0.51904296875
