,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,2.0,59.0,0.5335211753845215,0.5836303234100342,0.9539179325103759,0.946332031249813,0.8273333772754508,0.8874871432773929,0.8447851097483554,0.7522112780169432,0.844785114654581
mean,2.0,30.5,0.755549437403679,0.7874549468358357,0.9190535638729731,0.9164331705727354,0.7260674188941638,0.9159357671000727,0.791329528510586,0.6785535020616599,0.7913295332938369
median,2.0,30.5,0.6527517378330231,0.6920004189014435,0.9434031784534453,0.936520996093565,0.7674710643275096,0.92775936188299,0.8235849470292288,0.7182908460303123,0.823584951875266
