,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,4.0,60.0,0.4880538463592529,0.44710826873779297,0.9470734596252441,0.9604101562498102,0.9183785696559872,0.8650471109465983,0.8849902553711706,0.8082226618447148,0.8849902603274247
mean,4.0,30.5,0.7081981640060743,0.6772771929701169,0.9139197344581286,0.9280459147133582,0.8053750788910322,0.8515923557404629,0.816972186733829,0.7174014369356382,0.8169721916465825
median,4.0,30.5,0.5921103060245514,0.551618903875351,0.9405888378620147,0.9520576171873117,0.8617569874382148,0.8915467101003959,0.868000205221233,0.7783198504880338,0.8680002101680971
