,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice
best_epoch,3.0,58.0,0.5236109793186188,0.5990710258483887,0.954797339439392,0.9425332031248136,0.8071332625958186,0.8741489491580212,0.8347823538012783,0.7561763446406105,0.8347823587576091
mean,3.0,30.5,0.8240629104773203,0.8718658139308294,0.867723823686441,0.8572761718748306,0.6781981342233191,0.8879542141932425,0.7400461980216765,0.6323014629494883,0.7400462026803905
median,3.0,30.5,0.6926933765411377,0.748476654291153,0.9427117586135865,0.931414062499816,0.7646680332263874,0.8787883799022189,0.8097457026726138,0.711658117287756,0.8097457076024194
