,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,14.0,0.3597700573278196,0.3686667783816058,0.8617424242424242,0.8646616541353384,0.9257765980342922,0.9337403889642695,0.9090909090909091
mean,11.0,0.41859396355707756,0.411566434231361,0.8097041847041847,0.845327604726101,0.8870401048417523,0.9108785078934332,0.8708513708513709
median,11.0,0.4001513999519926,0.3835567670657222,0.8295454545454546,0.849624060150376,0.9035655355477437,0.9271822704658524,0.8939393939393939
