,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_precision,val_recall,val_f1,val_iou,val_dice,val_hd95,val_asd
best_epoch,2.0,19.0,0.671483259709155,0.7644177556037903,0.9962792943735592,0.9980480194090917,0.9691319947650956,0.9697820102590001,0.9688330169982817,0.9400934797343702,0.9688330219956179,8.109803199768066,1.3122332096099854
mean,2.0,15.0,0.6952873000726651,0.8055813867470313,0.9875077667581355,0.961969066488247,0.8759186526238497,0.9823714621154119,0.9061359763506595,0.8628505977470651,0.9061359811306209,44.59058945754479,16.97731301702302
median,2.0,15.0,0.676185742753451,0.7798890471458435,0.9962792943735592,0.9973819732665138,0.9364661653998999,0.9884303088066467,0.9611525619049619,0.9255482387861063,0.9611525668999163,9.730067253112793,2.2966079711914062
