,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,35.0,0.49046439963175836,0.4322059999283095,0.7875939849624061,0.8270676691729323,0.8703714172649669,0.9210764360018091,0.8333333333333334
mean,23.0,0.5368492627303205,0.4994089226749607,0.7652046783625732,0.8185463659147871,0.8474965609512505,0.905030403537866,0.8060606060606064
median,23.0,0.5139401620043847,0.47470139728901084,0.7744360902255639,0.8270676691729323,0.8620470348804341,0.9109000452284034,0.8181818181818182
