epoch,g_total,g_adv,g_recon,g_fm,g_tv,g_lap,g_ms,g_stats,g_texstats,d_loss,val_l1,val_edge,val_lap,val_stats,val_texstats,val_ssim,val_score
17,8.032632,0.423088,5.377811,0.189700,0.118706,0.215808,13.368069,0.168672,0.108441,1.762675,0.239192,0.319215,0.201357,0.294460,0.119153,0.140091,1.556599
18,8.198182,0.436012,5.439854,0.206229,0.115636,0.210974,14.020603,0.181149,0.105223,1.840418,0.195734,0.311182,0.202625,0.213851,0.112978,0.158208,1.424184
19,8.097476,0.459029,5.359098,0.199399,0.114310,0.207481,13.897983,0.176726,0.103376,1.749933,0.200356,0.335450,0.215366,0.210341,0.090089,0.131639,1.443163
20,8.192355,0.481018,5.463684,0.210080,0.113995,0.205431,13.159460,0.176267,0.099828,1.689733,0.196740,0.320456,0.196364,0.208649,0.101375,0.156450,1.413791
21,8.215558,0.423427,5.453985,0.207148,0.113524,0.204899,14.667677,0.181583,0.096557,1.845341,0.205430,0.310369,0.190034,0.233914,0.106642,0.175918,1.423448
22,8.107313,0.475677,5.429880,0.203353,0.112140,0.201691,13.030894,0.174474,0.092600,1.732997,0.207347,0.316640,0.193272,0.236007,0.103205,0.192209,1.410285
23,8.130256,0.378029,5.480844,0.204797,0.112454,0.202948,14.128865,0.175965,0.089148,1.745762,0.215883,0.338052,0.204554,0.233975,0.080053,0.201112,1.397639
24,8.298378,0.474719,5.538311,0.212412,0.113234,0.202070,13.790654,0.184124,0.088937,1.791966,0.194481,0.332449,0.210712,0.207420,0.092635,0.146768,1.419896
25,8.135620,0.478517,5.442963,0.199335,0.111721,0.199955,13.599819,0.174243,0.087055,1.660992,0.191971,0.336398,0.202771,0.195467,0.075445,0.187112,1.352372
26,8.214148,0.440437,5.473989,0.214109,0.111717,0.200157,14.158611,0.181737,0.087779,1.855600,0.188561,0.318018,0.194282,0.202012,0.103527,0.157000,1.400355
27,8.121746,0.493144,5.406499,0.203790,0.108739,0.195180,13.300320,0.179955,0.094574,1.750295,0.204117,0.330421,0.198022,0.219092,0.083221,0.143647,1.430459
28,8.213625,0.459154,5.513018,0.210303,0.109631,0.197342,13.535625,0.180936,0.084704,1.803224,0.216546,0.323462,0.190971,0.242205,0.085922,0.200792,1.402889
29,8.208082,0.410416,5.521210,0.210068,0.109948,0.196375,14.213230,0.179520,0.084823,1.761039,0.186274,0.327938,0.193027,0.200791,0.088652,0.186395,1.357628
30,8.304854,0.539671,5.503118,0.216248,0.111259,0.196765,13.687611,0.179810,0.086103,1.687887,0.199256,0.347035,0.210757,0.207152,0.072541,0.175972,1.382398
31,8.211388,0.487672,5.513882,0.209507,0.111951,0.197860,13.382191,0.176601,0.077615,1.737449,0.188943,0.324041,0.196433,0.201006,0.086996,0.162882,1.382753
32,8.171325,0.504406,5.453452,0.207160,0.112131,0.197437,13.569969,0.173609,0.081085,1.790567,0.213037,0.334725,0.193124,0.231593,0.071235,0.169911,1.413102
33,8.185913,0.518211,5.504258,0.206293,0.111529,0.195500,12.943851,0.172858,0.078050,1.683945,0.179261,0.315511,0.187574,0.208562,0.122331,0.168705,1.397204
34,8.074965,0.464655,5.453090,0.210303,0.111603,0.196068,12.340822,0.178056,0.082751,1.754454,0.197297,0.336623,0.195171,0.207049,0.071202,0.210302,1.338302
35,8.144762,0.428141,5.565986,0.205267,0.111080,0.195319,12.320103,0.183928,0.078472,1.772366,0.183370,0.328313,0.189121,0.197229,0.093072,0.185253,1.355541
36,8.330156,0.526928,5.544912,0.207972,0.112837,0.196972,14.162105,0.180326,0.076292,1.777098,0.181869,0.325865,0.189545,0.201276,0.087889,0.183367,1.354598
37,8.024368,0.502351,5.444151,0.207101,0.110974,0.194748,11.935829,0.165720,0.072907,1.624042,0.190479,0.333771,0.195947,0.220803,0.070645,0.202231,1.349701
38,8.243290,0.519484,5.553424,0.205651,0.113028,0.196430,13.086580,0.176453,0.071341,1.744213,0.195238,0.337525,0.195549,0.216001,0.076956,0.119811,1.438802
39,8.198770,0.514312,5.545256,0.205921,0.114018,0.196112,12.525906,0.177834,0.070821,1.752209,0.193716,0.344720,0.198026,0.209606,0.066045,0.189714,1.355809
40,8.287512,0.513117,5.590225,0.210365,0.114262,0.196747,12.877014,0.183016,0.071080,1.729609,0.197729,0.334745,0.195541,0.219852,0.070040,0.174393,1.383645
41,8.300764,0.534662,5.533393,0.210075,0.113590,0.195127,14.053042,0.173945,0.073355,1.689572,0.189190,0.349443,0.200021,0.193201,0.065605,0.200705,1.328414
42,8.220472,0.473966,5.561768,0.209143,0.112596,0.194508,13.194088,0.177432,0.072421,1.731698,0.207419,0.341325,0.194831,0.228861,0.073342,0.175418,1.403407
43,8.200102,0.500320,5.544222,0.206043,0.113007,0.195737,12.746452,0.177868,0.073038,1.751431,0.214218,0.347218,0.199127,0.233751,0.062831,0.137700,1.445927
44,8.139011,0.467844,5.586942,0.209186,0.114644,0.195870,11.615788,0.176399,0.068547,1.722075,0.184289,0.351662,0.201405,0.181681,0.057661,0.199592,1.309930
45,8.082951,0.425967,5.577031,0.203367,0.113376,0.194674,11.671445,0.178036,0.070849,1.740585,0.195019,0.325531,0.190703,0.219736,0.098722,0.168785,1.406014
46,8.058353,0.463952,5.502424,0.198443,0.111569,0.192958,12.048864,0.177342,0.074189,1.721175,0.198587,0.349737,0.196149,0.209905,0.062134,0.196824,1.351258
47,8.023744,0.441871,5.549294,0.196865,0.112819,0.193754,11.289822,0.176611,0.067785,1.739321,0.192928,0.369724,0.208838,0.196513,0.073330,0.167504,1.381113
48,8.205076,0.487658,5.612378,0.199676,0.116090,0.197022,12.198112,0.179077,0.067322,1.726388,0.209859,0.355627,0.204080,0.227212,0.059998,0.144293,1.430715
49,8.244104,0.484950,5.595903,0.199778,0.115011,0.196229,13.332710,0.174178,0.069370,1.685011,0.204721,0.350905,0.202377,0.223839,0.062494,0.219408,1.348244
50,8.290890,0.541184,5.610796,0.203550,0.116574,0.197724,12.759703,0.173514,0.069565,1.721661,0.235644,0.336486,0.195144,0.290136,0.066261,0.210940,1.438488
51,8.354759,0.542392,5.578092,0.201522,0.114829,0.196062,14.335064,0.177203,0.069447,1.729342,0.200828,0.336361,0.189778,0.221799,0.067941,0.175896,1.383861
52,8.375755,0.585558,5.580157,0.207689,0.116413,0.197299,13.919451,0.169871,0.070837,1.644355,0.195160,0.358360,0.203533,0.199654,0.061292,0.188142,1.351603
53,8.281279,0.537127,5.609483,0.209498,0.117557,0.197569,12.406782,0.176859,0.067135,1.671203,0.201590,0.357943,0.199557,0.212786,0.062623,0.184911,1.371630
54,8.214213,0.449735,5.574903,0.210123,0.115010,0.195586,13.313004,0.177036,0.068854,1.744384,0.212117,0.387817,0.213634,0.223050,0.079516,0.109578,1.489729
55,8.238008,0.513264,5.607869,0.209195,0.116729,0.196699,11.876253,0.182305,0.069254,1.685618,0.210535,0.353853,0.198517,0.239868,0.060898,0.155290,1.429290
56,8.221556,0.424074,5.676595,0.207018,0.116821,0.196514,12.101761,0.183337,0.064980,1.741396,0.199596,0.364217,0.202266,0.214481,0.063202,0.183543,1.374962
57,8.197354,0.472258,5.602977,0.202577,0.115862,0.196477,12.286629,0.180470,0.069283,1.768626,0.190795,0.323544,0.191543,0.230150,0.098059,0.136797,1.441377
58,8.260366,0.537995,5.589079,0.200240,0.118581,0.197232,13.085594,0.169367,0.065196,1.653915,0.213695,0.344767,0.198293,0.237662,0.065936,0.129659,1.458285
59,8.168000,0.448138,5.616219,0.201086,0.115624,0.195829,11.958389,0.182637,0.069658,1.730115,0.200709,0.365812,0.201111,0.212953,0.077572,0.172246,1.397673
60,8.183337,0.488072,5.618876,0.203063,0.118859,0.197582,11.972626,0.171679,0.063577,1.658105,0.193143,0.343694,0.195934,0.194086,0.069201,0.185941,1.348306
61,8.075871,0.501152,5.560780,0.202538,0.117147,0.196448,10.707412,0.175950,0.067746,1.740716,0.177765,0.336355,0.196575,0.183146,0.071344,0.192088,1.318309
62,8.101095,0.452857,5.562890,0.201863,0.117670,0.196791,12.088930,0.171167,0.068238,1.716691,0.216035,0.363819,0.198831,0.237316,0.063397,0.126982,1.465337
63,8.103149,0.515494,5.511246,0.198073,0.116951,0.196314,12.382769,0.163191,0.069411,1.669257,0.198220,0.349842,0.198337,0.214611,0.062136,0.169699,1.382419
64,8.108662,0.460906,5.566550,0.198110,0.118242,0.197105,12.344177,0.170303,0.062132,1.708651,0.193074,0.344130,0.194525,0.215335,0.062174,0.207897,1.337361
65,8.100924,0.491573,5.554963,0.196239,0.117401,0.196140,11.917473,0.168606,0.067708,1.706960,0.187648,0.340323,0.196656,0.211541,0.076075,0.172150,1.375526
66,8.053256,0.511767,5.484511,0.195531,0.118259,0.196419,12.464809,0.158403,0.064719,1.660918,0.208021,0.403331,0.214694,0.211648,0.100000,0.169863,1.436323
67,8.208282,0.485576,5.611932,0.201236,0.121337,0.199520,12.531671,0.169022,0.068147,1.685356,0.200585,0.353741,0.196735,0.207736,0.068498,0.149280,1.405201
68,8.025455,0.451743,5.520097,0.197995,0.118875,0.197575,12.321244,0.159992,0.060775,1.663884,0.203717,0.378821,0.207413,0.207772,0.071302,0.152743,1.415649
69,8.005493,0.428338,5.498174,0.196585,0.119336,0.197952,12.746710,0.158657,0.064140,1.661933,0.201853,0.370129,0.205033,0.210042,0.069998,0.140672,1.424051
70,8.072081,0.463632,5.561176,0.201332,0.120313,0.198222,12.181519,0.157252,0.060747,1.695508,0.194507,0.345060,0.198384,0.204196,0.067751,0.182334,1.361192
71,8.037998,0.482535,5.489565,0.198420,0.119750,0.198167,12.533089,0.158509,0.061400,1.699622,0.202345,0.348925,0.197021,0.218915,0.062872,0.191906,1.367798
72,8.048616,0.483850,5.481789,0.196488,0.121174,0.198610,13.349003,0.150348,0.055803,1.685238,0.199255,0.346781,0.195528,0.218165,0.069713,0.164979,1.395617
73,7.891120,0.471544,5.393355,0.195503,0.120554,0.197501,12.545760,0.147939,0.056815,1.666079,0.201083,0.352001,0.198142,0.211269,0.064278,0.203875,1.350566
74,7.920011,0.464740,5.393817,0.194038,0.120964,0.198502,13.148076,0.145352,0.060887,1.681678,0.199845,0.365630,0.204950,0.215452,0.073794,0.169382,1.399685
75,7.879855,0.477205,5.373929,0.192969,0.121401,0.198758,13.043442,0.136882,0.058201,1.643734,0.188409,0.348799,0.197444,0.198308,0.069323,0.189588,1.344946
76,7.734400,0.414625,5.271464,0.190319,0.120259,0.197940,13.724159,0.131622,0.057489,1.645063,0.188745,0.344993,0.197293,0.194282,0.070369,0.211968,1.319639
77,7.825292,0.452385,5.327731,0.191594,0.123233,0.201034,13.528246,0.132319,0.056172,1.681366,0.191429,0.365903,0.205344,0.210207,0.069296,0.176252,1.376774
78,7.672940,0.450245,5.240751,0.189092,0.122433,0.200167,12.815453,0.126781,0.056223,1.701602,0.219973,0.360091,0.206806,0.243219,0.062228,0.169494,1.431963
79,7.592144,0.357449,5.200895,0.185127,0.122289,0.199607,14.100092,0.120459,0.056095,1.710749,0.189130,0.349609,0.194931,0.211039,0.066569,0.197867,1.344845
80,7.654075,0.401158,5.229805,0.188213,0.123213,0.200697,13.734343,0.123766,0.052553,1.683666,0.203370,0.360678,0.204327,0.224662,0.065374,0.175405,1.396555
81,7.515604,0.389244,5.139726,0.183965,0.123328,0.200831,13.740673,0.110963,0.054395,1.680386,0.201171,0.378594,0.207826,0.214686,0.067324,0.165035,1.403226
82,7.485243,0.390737,5.113739,0.181072,0.124402,0.201732,14.059843,0.104344,0.051526,1.699434,0.186820,0.355754,0.203982,0.215100,0.065740,0.192588,1.354284
83,7.410319,0.369900,5.062777,0.179029,0.124538,0.201683,14.303577,0.099972,0.049859,1.683458,0.192336,0.358131,0.203918,0.205968,0.068646,0.159888,1.388025
84,7.357561,0.385147,4.999369,0.176925,0.123621,0.200513,14.643873,0.092902,0.049197,1.671702,0.194741,0.369730,0.207565,0.210297,0.070822,0.193952,1.365143
85,7.228967,0.338957,4.958960,0.175370,0.123672,0.200954,14.225005,0.086923,0.049212,1.696006,0.192631,0.367677,0.207051,0.205290,0.067750,0.180661,1.369265
86,7.303759,0.378305,4.947552,0.173396,0.124985,0.201808,15.324145,0.082719,0.045212,1.684800,0.191583,0.365707,0.206722,0.201501,0.070363,0.196335,1.351076
87,7.172834,0.345545,4.902626,0.169774,0.123997,0.200622,14.978321,0.073824,0.044723,1.710798,0.197424,0.343939,0.196327,0.228737,0.076019,0.193686,1.378180
88,7.103834,0.358987,4.837348,0.168357,0.122301,0.198763,14.859957,0.071937,0.045561,1.675198,0.201345,0.368186,0.202363,0.222211,0.068853,0.176633,1.395225
89,7.080320,0.337808,4.851337,0.169027,0.122285,0.198337,14.479957,0.074423,0.045490,1.702440,0.195517,0.355524,0.201498,0.223102,0.070344,0.191873,1.373037
90,7.090291,0.373803,4.831669,0.167130,0.122892,0.198832,14.582987,0.071337,0.044265,1.692310,0.194194,0.362922,0.202472,0.216740,0.063632,0.196536,1.358490
91,7.110441,0.354414,4.844971,0.168240,0.124008,0.200110,15.142061,0.069558,0.039227,1.703230,0.191877,0.347552,0.198987,0.223827,0.071959,0.187359,1.373325
92,6.953525,0.319953,4.766483,0.163724,0.124771,0.201081,14.926519,0.058042,0.042092,1.689381,0.188435,0.349656,0.200604,0.209420,0.075137,0.179032,1.370142
93,6.924891,0.335441,4.769253,0.163863,0.124264,0.200323,14.281714,0.056166,0.040541,1.683463,0.187548,0.357836,0.202966,0.210463,0.070153,0.204883,1.342712
94,6.913507,0.333905,4.744939,0.163484,0.125059,0.201013,14.484779,0.056660,0.040875,1.682137,0.194045,0.356176,0.201031,0.219682,0.066487,0.201193,1.356435
95,6.913872,0.334639,4.726878,0.161741,0.123719,0.199619,15.130232,0.053140,0.037165,1.677648,0.192098,0.356607,0.203923,0.215183,0.073590,0.201681,1.356987
96,6.897085,0.310525,4.724703,0.162048,0.125729,0.201831,15.270538,0.050328,0.038848,1.686696,0.186675,0.346095,0.198552,0.214985,0.078564,0.213582,1.339668
97,6.867750,0.297396,4.705044,0.161310,0.124115,0.199584,15.402314,0.052444,0.036734,1.668352,0.192301,0.351931,0.196527,0.216222,0.070951,0.192092,1.362400
98,6.784884,0.288953,4.681210,0.158934,0.124454,0.199948,14.970604,0.045819,0.034049,1.659886,0.189936,0.363889,0.205382,0.212461,0.072027,0.201320,1.353768
99,6.802468,0.316681,4.676898,0.159195,0.124922,0.200672,14.956661,0.042787,0.034206,1.669295,0.189171,0.349429,0.201511,0.216973,0.079306,0.208707,1.350785
100,6.792827,0.305309,4.664027,0.158612,0.125333,0.200500,15.226422,0.042938,0.034000,1.669655,0.190630,0.347890,0.200484,0.223118,0.073222,0.188266,1.372108
101,6.746521,0.282877,4.645811,0.157837,0.124442,0.199438,15.287043,0.041179,0.033233,1.658983,0.192873,0.362050,0.205243,0.220196,0.073105,0.194212,1.370422
102,6.750448,0.311164,4.626113,0.156314,0.124547,0.199426,15.392137,0.038208,0.032943,1.655846,0.188211,0.349531,0.196986,0.214877,0.072555,0.210509,1.339700
103,6.695475,0.287328,4.616946,0.156166,0.124386,0.199124,14.995261,0.039258,0.033104,1.667651,0.188245,0.361268,0.204034,0.214165,0.072873,0.197861,1.356622
104,6.718271,0.307232,4.616806,0.156133,0.125007,0.199407,15.164427,0.037092,0.031589,1.659157,0.193105,0.362471,0.204178,0.219358,0.070336,0.186602,1.375172
105,6.660856,0.290757,4.599257,0.155049,0.124664,0.199335,15.015831,0.033251,0.029887,1.641639,0.195841,0.370922,0.206689,0.216820,0.070330,0.188785,1.376253
106,6.658264,0.266771,4.608264,0.154908,0.125312,0.199593,15.205400,0.033795,0.029567,1.659974,0.192126,0.357866,0.204053,0.216489,0.070216,0.199437,1.357919
107,6.647596,0.285124,4.580112,0.154804,0.124684,0.198755,15.274855,0.032144,0.030095,1.628711,0.189175,0.363844,0.209042,0.210300,0.070211,0.205555,1.346606
108,6.672279,0.282722,4.583426,0.153945,0.125230,0.199200,15.784275,0.030816,0.028459,1.644340,0.188416,0.356619,0.202344,0.213229,0.070384,0.210513,1.339905
109,6.684034,0.297505,4.564192,0.153848,0.124530,0.198632,16.120758,0.029375,0.028982,1.629827,0.191072,0.358718,0.204444,0.217090,0.073397,0.204480,1.355145
110,6.646904,0.297783,4.556848,0.153465,0.125244,0.199140,15.678458,0.028450,0.028050,1.623301,0.188302,0.353401,0.200812,0.216047,0.074166,0.205741,1.348707
111,6.627155,0.291385,4.555497,0.153102,0.124282,0.198426,15.551270,0.027707,0.027837,1.623157,0.188345,0.360389,0.204573,0.214548,0.073342,0.208593,1.346630
112,6.553889,0.285566,4.527123,0.152058,0.124414,0.198410,15.007523,0.026538,0.027012,1.613192,0.189467,0.355345,0.203730,0.215254,0.070987,0.204255,1.349425
113,6.604290,0.283081,4.539449,0.152725,0.125225,0.199188,15.622893,0.027001,0.026692,1.618565,0.189891,0.351670,0.196679,0.216804,0.071681,0.203650,1.349466
114,6.589360,0.279122,4.531070,0.151873,0.124463,0.198298,15.673238,0.026630,0.026036,1.610094,0.190507,0.359056,0.203670,0.216517,0.072573,0.203344,1.354456
115,6.567169,0.268111,4.522499,0.151353,0.124634,0.198447,15.726708,0.025102,0.025219,1.612868,0.187585,0.355373,0.201970,0.212176,0.071414,0.215375,1.333816
116,6.562198,0.276826,4.509243,0.151228,0.124250,0.197715,15.787680,0.024433,0.024757,1.613884,0.186086,0.358090,0.206096,0.208979,0.071009,0.214264,1.332299
117,6.603710,0.295663,4.523187,0.151182,0.125176,0.199004,15.912485,0.023869,0.024820,1.604221,0.187708,0.356111,0.202628,0.214205,0.072651,0.205836,1.346437
118,6.551024,0.272659,4.516664,0.150831,0.125745,0.199507,15.543163,0.023845,0.024080,1.614168,0.188899,0.353464,0.200832,0.215830,0.073559,0.201742,1.352663
119,6.568369,0.271485,4.507035,0.150795,0.124919,0.198261,16.079470,0.023046,0.024377,1.598820,0.188329,0.353244,0.201593,0.216522,0.073058,0.198077,1.356075
120,6.546040,0.275689,4.499922,0.150661,0.124791,0.198662,15.760919,0.022378,0.024870,1.585718,0.188483,0.356381,0.202775,0.215977,0.072610,0.202707,1.351827
121,6.583718,0.289890,4.494886,0.150375,0.125436,0.198993,16.269070,0.022142,0.023961,1.595203,0.187685,0.353116,0.200067,0.214311,0.075562,0.205318,1.347970
122,6.528234,0.282832,4.493298,0.150252,0.124936,0.198585,15.507767,0.021955,0.024203,1.586452,0.185546,0.351762,0.200084,0.212271,0.074457,0.215449,1.332891
123,6.543927,0.274452,4.483591,0.150039,0.125086,0.198329,16.129099,0.020887,0.024227,1.586269,0.187440,0.355982,0.202012,0.212288,0.072489,0.207944,1.342197
124,6.500109,0.260419,4.479426,0.149888,0.124676,0.197952,15.747711,0.021101,0.022881,1.593663,0.188713,0.355938,0.203280,0.214442,0.071785,0.203669,1.349252
125,6.527786,0.276549,4.491990,0.149816,0.125474,0.199093,15.705447,0.020561,0.023302,1.585145,0.186301,0.353564,0.201912,0.212554,0.072979,0.212349,1.336697
126,6.535112,0.265085,4.479720,0.150114,0.124815,0.198236,16.232197,0.020671,0.023465,1.590024,0.187000,0.353906,0.201924,0.214695,0.072866,0.201953,1.349494
127,6.516068,0.262357,4.476702,0.149769,0.125301,0.198876,16.029081,0.020449,0.022774,1.584652,0.187808,0.355985,0.201893,0.214036,0.070347,0.201480,1.348682
128,6.509462,0.263089,4.483232,0.149782,0.125050,0.198669,15.793886,0.020492,0.023105,1.582394,0.187499,0.353644,0.201967,0.213542,0.071313,0.207222,1.342514
129,6.504981,0.276037,4.466912,0.149239,0.125054,0.198560,15.814256,0.020421,0.022638,1.575467,0.187768,0.356059,0.201785,0.213096,0.071977,0.206276,1.344383
130,6.499679,0.279213,4.468607,0.149122,0.125204,0.198566,15.664944,0.019982,0.022688,1.576538,0.188200,0.356053,0.203692,0.212831,0.069708,0.206180,1.343415
131,6.478705,0.260065,4.479445,0.149611,0.125561,0.198711,15.459262,0.019987,0.021621,1.582291,0.186475,0.354414,0.202798,0.212823,0.072524,0.208007,1.341501
132,6.530238,0.270054,4.474074,0.149208,0.125432,0.198673,16.277691,0.019310,0.021869,1.583653,0.188948,0.355533,0.201731,0.214375,0.070947,0.198227,1.353681
133,6.494225,0.261056,4.457761,0.149436,0.124786,0.197790,16.056324,0.019900,0.023394,1.579534,0.187750,0.354273,0.203220,0.213326,0.071048,0.202786,1.347305
134,6.501117,0.262133,4.480629,0.149507,0.125349,0.198697,15.834352,0.018597,0.021778,1.578715,0.187959,0.355567,0.203846,0.214112,0.070445,0.205443,1.345464
135,6.500451,0.275258,4.467372,0.149817,0.124944,0.198192,15.749996,0.019984,0.022736,1.572431,0.187106,0.354997,0.202280,0.213643,0.073497,0.207350,1.344206
136,6.508760,0.263505,4.478842,0.148867,0.125321,0.198796,15.959237,0.019364,0.021739,1.579025,0.187856,0.354346,0.202926,0.213601,0.069370,0.202037,1.346971
137,6.515589,0.269483,4.474084,0.149631,0.125158,0.198734,16.018578,0.019302,0.022140,1.571421,0.186377,0.353211,0.201613,0.213080,0.072034,0.208067,1.340559
138,6.473674,0.260750,4.464151,0.148768,0.124911,0.198322,15.685481,0.019210,0.021941,1.581124,0.186053,0.355336,0.203053,0.210545,0.070380,0.214370,1.331452
139,6.486796,0.271858,4.461377,0.148881,0.125111,0.198540,15.772451,0.018583,0.022183,1.575571,0.187288,0.356098,0.203353,0.213664,0.074306,0.206245,1.346699
140,6.505648,0.275629,4.462009,0.149404,0.125064,0.198595,15.942902,0.019813,0.022189,1.571631,0.187819,0.355552,0.202886,0.215077,0.071761,0.207113,1.345206
