best_epoch,44
best_val_score,1.309930
best_model_rule,saved_after_warmup_when_val_score_improves_by_margin
class_lambda_l1,18.000000
class_lambda_edge,7.500000
class_lambda_fm,2.200000
class_lambda_tv,0.020000
class_lambda_lap,2.000000
class_lambda_ms,0.060000
class_lambda_stats,2.400000
class_lambda_texstats,1.600000
save_top_k,3
save_warmup_epochs,20
min_save_improvement,0.005000
hist_l1,0.186880
mean_diff,0.002968
std_diff,0.005289
edge_diff,0.063251
lap_var_diff,0.010700
