,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,Recall
best_epoch,10.0,0.24811041964726013,0.3096247292999038,0.9109848484848485,0.8947368421052632,0.9678011823451759,0.9520578923563998,0.8787878787878788
mean,9.0,0.2828208523438895,0.34517428244652343,0.8888146167557933,0.8810260946483858,0.9483049571314415,0.9379838774044217,0.9126559714795008
median,9.0,0.2623738899375453,0.3249567034549283,0.9071969696969697,0.8872180451127819,0.9653351698806245,0.944142921754862,0.9242424242424242
