,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,11.0,False,0.3578790628220424,0.34610919551062985,0.8698347107438017,0.8823529411764706,0.8739495798319328,0.9338782210214933,0.9420351473922902,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.56396484375,0.351806640625,0.56396484375
mean,9.0,0.0,0.3944817722807188,0.36086911710142144,0.856951871657754,0.8764211566979734,0.856154226396441,0.9131964945066993,0.9330065359477124,0.8563670457447263,0.8907563025210085,0.8717773414870685,0.4678739659926471,0.5774787454044118,0.4678739659926471
median,9.0,0.0,0.37178550906910385,0.3540476938130475,0.8698347107438017,0.8823529411764706,0.8571428571428571,0.9265342065215534,0.9363662131519275,0.8703703703703703,0.875,0.875,0.4921875,0.556640625,0.4921875
