,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,13.0,False,0.3456278764855318,0.31779314072664117,0.8734439834024896,0.8925619834710744,0.8760330578512396,0.9391007398975527,0.955528188286809,0.9090909090909091,0.8620689655172413,0.8849557522123894,0.5283203125,0.399169921875,0.5283203125
mean,10.0,0.0,0.3874466866742942,0.3521336240190794,0.8592487442673074,0.8751631143975641,0.8564593301435407,0.9175651007271892,0.9389133753925042,0.8820114446103451,0.8575317604355717,0.8684026009104301,0.46298057154605265,0.44146407277960525,0.46298057154605265
median,10.0,0.0,0.36589345632747,0.34390107560748895,0.8692946058091287,0.8842975206611571,0.859504132231405,0.9316069057104913,0.9452654625068418,0.8928571428571429,0.8620689655172413,0.875,0.48193359375,0.462158203125,0.48193359375
