epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.6939534451350693,0.7003514170646667,0.5392561983471075,0.5546218487394958,0.5042016806722689,0.5149787117623925,0.4668367346938776,1.0,0.05357142857142857,0.1016949152542373,0.5390625,0.5791015625,0.5390625
1,False,0.6268530921502546,0.449906239739987,0.7004132231404959,0.8403361344537815,0.8403361344537815,0.7582203375339842,0.907312925170068,0.8135593220338984,0.8571428571428571,0.8347826086956521,0.509765625,0.51025390625,0.509765625
2,False,0.49947839630536794,0.4024079723768875,0.8223140495867769,0.8487394957983193,0.8319327731092437,0.8825727134380931,0.9155328798185942,0.7794117647058824,0.9464285714285714,0.8548387096774194,0.494873046875,0.3935546875,0.494873046875
3,False,0.46797742208173454,0.3736506471363436,0.8305785123966942,0.8571428571428571,0.8151260504201681,0.8830001880888463,0.9248866213151927,0.8,0.9285714285714286,0.859504132231405,0.461669921875,0.28466796875,0.461669921875
4,False,0.3899515409114932,0.3700146288806651,0.8760330578512396,0.8571428571428571,0.8403361344537815,0.9291418018911478,0.9260204081632654,0.7910447761194029,0.9464285714285714,0.8617886178861789,0.52197265625,0.34521484375,0.52197265625
5,False,0.39287373275796245,0.35521926712088225,0.859504132231405,0.865546218487395,0.8319327731092437,0.9235589829523109,0.9328231292517006,0.8703703703703703,0.8392857142857143,0.8545454545454545,0.6396484375,0.556640625,0.6396484375
6,False,0.391597053728813,0.3565864827828247,0.8657024793388429,0.8739495798319328,0.8487394957983193,0.9162662654104612,0.9322562358276645,0.8596491228070176,0.875,0.8672566371681416,0.368408203125,0.5498046875,0.368408203125
7,False,0.38130126117674773,0.3487289104641986,0.8553719008264463,0.8739495798319328,0.8571428571428571,0.9275601456833609,0.9392006802721087,0.8253968253968254,0.9285714285714286,0.8739495798319328,0.370849609375,0.44091796875,0.370849609375
8,False,0.3596717286701045,0.335995205685872,0.8801652892561983,0.8907563025210085,0.8739495798319328,0.9274148043021049,0.9382086167800454,0.8909090909090909,0.875,0.8828828828828829,0.41015625,0.748046875,0.41015625
9,False,0.35868410593714595,0.3541659964483325,0.8801652892561983,0.8991596638655462,0.8571428571428571,0.9252945300343689,0.9328231292517006,0.9074074074074074,0.875,0.8909090909090909,0.4921875,0.73779296875,0.4921875
10,False,0.376515864340727,0.35271231642290324,0.859504132231405,0.8823529411764706,0.8739495798319328,0.9249696492997965,0.9365079365079365,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.55126953125,0.42578125,0.55126953125
11,False,0.3578790628220424,0.34610919551062985,0.8698347107438017,0.8823529411764706,0.8739495798319328,0.9338782210214933,0.9420351473922902,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.56396484375,0.351806640625,0.56396484375
12,False,0.3483849623479134,0.341608164440684,0.8739669421487604,0.8991596638655462,0.8739495798319328,0.9336559342031017,0.9390589569160999,0.9074074074074074,0.875,0.8909090909090909,0.353271484375,0.79638671875,0.353271484375
13,False,0.37178550906910385,0.3540476938130475,0.8657024793388429,0.8823529411764706,0.8571428571428571,0.9254740693876852,0.9400510204081634,0.875,0.875,0.875,0.39013671875,0.7578125,0.39013671875
14,False,0.3599354246677446,0.36785181618037344,0.8739669421487604,0.8823529411764706,0.8571428571428571,0.9265342065215534,0.9363662131519275,0.875,0.875,0.875,0.399658203125,0.81689453125,0.399658203125
15,False,0.34904324983762314,0.33440174713355153,0.8760330578512396,0.8907563025210085,0.8907563025210085,0.9367594001675701,0.9401927437641723,0.8909090909090909,0.875,0.8828828828828829,0.5234375,0.61376953125,0.5234375
16,False,0.3442844156760815,0.34271737648283734,0.8884297520661157,0.8907563025210085,0.8823529411764706,0.929971102713609,0.941468253968254,0.8909090909090909,0.875,0.8828828828828829,0.587890625,0.697265625,0.587890625
17,False,0.3299733062913595,0.3486513301041447,0.890495867768595,0.8823529411764706,0.8487394957983193,0.9400680539643999,0.9363662131519275,0.9038461538461539,0.8392857142857143,0.8703703703703703,0.314697265625,0.79052734375,0.314697265625
