epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.6923151555397699,0.6754752328573179,0.5373443983402489,0.6528925619834711,0.5537190082644629,0.5334506131318881,0.6678981937602626,0.6142857142857143,0.7413793103448276,0.671875,0.44189453125,0.45751953125,0.44189453125
1,False,0.6157658416700561,0.4659244866410563,0.7219917012448133,0.8016528925619835,0.768595041322314,0.7844724996119419,0.8861521620142309,0.765625,0.8448275862068966,0.8032786885245902,0.5126953125,0.43994140625,0.5126953125
2,False,0.49644610149731777,0.40424452635867536,0.8112033195020747,0.8347107438016529,0.8264462809917356,0.8796071126748418,0.9129720853858784,0.8518518518518519,0.7931034482758621,0.8214285714285714,0.45703125,0.466796875,0.45703125
3,False,0.45827772768206615,0.37653140292679965,0.8278008298755186,0.8512396694214877,0.8429752066115702,0.8915765509391007,0.9210454296661192,0.8703703703703703,0.8103448275862069,0.8392857142857143,0.439208984375,0.42529296875,0.439208984375
4,False,0.42538517225085454,0.36874119998994936,0.8360995850622407,0.859504132231405,0.8429752066115702,0.9091685207223055,0.9288451012588944,0.8596491228070176,0.8448275862068966,0.8521739130434782,0.5009765625,0.30224609375,0.5009765625
5,False,0.4213476801808939,0.34390107560748895,0.8485477178423236,0.8677685950413223,0.8429752066115702,0.9024680498784083,0.9391078270388615,0.8,0.9655172413793104,0.875,0.55615234375,0.2188720703125,0.55615234375
6,False,0.3963692472683444,0.35919925102517625,0.8526970954356846,0.8760330578512396,0.8512396694214877,0.9178523999241133,0.9389709906951287,0.8909090909090909,0.8448275862068966,0.8672566371681416,0.345458984375,0.2861328125,0.345458984375
7,False,0.38851555081323963,0.3715590839543618,0.8692946058091287,0.8677685950413223,0.8512396694214877,0.9185767751504803,0.935823754789272,0.828125,0.9137931034482759,0.8688524590163934,0.49169921875,0.1337890625,0.49169921875
8,False,0.3885060872774401,0.3377398902719671,0.8630705394190872,0.8760330578512396,0.8429752066115702,0.9226470740414964,0.9422550629447182,0.8909090909090909,0.8448275862068966,0.8672566371681416,0.32177734375,0.55810546875,0.32177734375
9,False,0.36589345632747,0.3181590738375325,0.8755186721991701,0.8760330578512396,0.8677685950413223,0.9316069057104913,0.9466338259441708,0.864406779661017,0.8793103448275862,0.8717948717948718,0.62646484375,0.4072265625,0.62646484375
10,False,0.3347241289264434,0.35879380249780074,0.8879668049792531,0.8925619834710744,0.859504132231405,0.9403511495144962,0.9443076081007116,0.9090909090909091,0.8620689655172413,0.8849557522123894,0.63037109375,0.18359375,0.63037109375
11,False,0.38489772657635796,0.3332870509013657,0.8630705394190872,0.8842975206611571,0.8842975206611571,0.9172660009313395,0.949096880131363,0.9230769230769231,0.8275862068965517,0.8727272727272727,0.48193359375,0.49462890625,0.48193359375
12,False,0.35897255531237826,0.3135446704123631,0.8672199170124482,0.8842975206611571,0.8760330578512396,0.9333229851158138,0.9503284072249589,0.8928571428571429,0.8620689655172413,0.8771929824561403,0.51708984375,0.490234375,0.51708984375
13,False,0.3456278764855318,0.31779314072664117,0.8734439834024896,0.8925619834710744,0.8760330578512396,0.9391007398975527,0.955528188286809,0.9090909090909091,0.8620689655172413,0.8849557522123894,0.5283203125,0.399169921875,0.5283203125
14,False,0.3453792234674034,0.325769430349681,0.8755186721991701,0.9008264462809917,0.8760330578512396,0.9367637674410583,0.9510125889436234,0.9259259259259259,0.8620689655172413,0.8928571428571429,0.318359375,0.619140625,0.318359375
15,False,0.3408877342568394,0.34416298679083834,0.8755186721991701,0.8925619834710744,0.8925619834710744,0.9388765285179628,0.9452654625068418,0.9245283018867925,0.8448275862068966,0.8828828828828829,0.458251953125,0.462158203125,0.458251953125
16,False,0.3427322102532842,0.3267840211056481,0.8900414937759336,0.8925619834710744,0.8760330578512396,0.9344785360721616,0.9499178981937603,0.9090909090909091,0.8620689655172413,0.8849557522123894,0.521484375,0.603515625,0.521484375
17,False,0.34331387194855084,0.33431532511041184,0.8879668049792531,0.8925619834710744,0.859504132231405,0.9327710801814387,0.9504652435686919,0.9245283018867925,0.8448275862068966,0.8828828828828829,0.3388671875,0.66748046875,0.3388671875
18,False,0.30393894375359864,0.343250073430952,0.9004149377593361,0.8925619834710744,0.8677685950413223,0.9502768148186475,0.9459496442255063,0.9090909090909091,0.8620689655172413,0.8849557522123894,0.343505859375,0.703125,0.343505859375
19,False,0.3045059108635202,0.3468383644237991,0.8983402489626556,0.8925619834710744,0.8677685950413223,0.9525534226729446,0.9456759715380405,0.9090909090909091,0.8620689655172413,0.8849557522123894,0.406982421875,0.5263671875,0.406982421875
