,epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
best_epoch,6.0,False,0.3827968291721898,0.3628447232537033,0.8651452282157677,0.8760330578512396,0.8429752066115702,0.9185386473429951,0.9358939311098962,0.8055555555555556,0.9830508474576272,0.8854961832061069,0.4072265625,0.1573486328125,0.4072265625
mean,6.5,0.0,0.41175122871314834,0.4177291218227304,0.8466459197787,0.8567493112947657,0.8209366391184573,0.9024133022774327,0.9253348824494259,0.8076778061890965,0.9307909604519772,0.8635795037143872,0.4875284830729167,0.18468221028645834,0.4875284830729167
median,6.5,0.0,0.3860038873194659,0.4168177688848381,0.8651452282157677,0.859504132231405,0.8264462809917356,0.9176673567977915,0.9291279387643521,0.8041862284820032,0.9406779661016949,0.8674418604651163,0.487548828125,0.16357421875,0.487548828125
