epoch,is_pretrain_eval,train_loss,val_loss,train_acc,val_acc,val_acc_train_thr,train_auc,val_auc,val_precision,val_recall,val_f1,train_best_thr,val_best_thr,val_used_train_thr
0,True,0.7426414539006131,0.7325378145490374,0.49793388429752067,0.5378151260504201,0.44537815126050423,0.38297435897435894,0.3731534090909091,0.0,0.0,0.0,0.294921875,inf,0.294921875
1,False,0.6334798720257342,0.4755878040269643,0.6797520661157025,0.8235294117647058,0.7983193277310925,0.7444358974358973,0.8890625000000001,0.7833333333333333,0.8545454545454545,0.8173913043478261,0.461181640625,0.5380859375,0.461181640625
2,False,0.4996618268903622,0.4191417080514571,0.7851239669421488,0.8319327731092437,0.8151260504201681,0.8803504273504273,0.8990056818181817,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.421630859375,0.53857421875,0.421630859375
3,False,0.451550014748061,0.42105281565870556,0.8347107438016529,0.8319327731092437,0.8151260504201681,0.8956239316239315,0.9102272727272727,0.7777777777777778,0.8909090909090909,0.8305084745762712,0.473388671875,0.432861328125,0.473388671875
4,False,0.4163628294448222,0.4006389072086631,0.8574380165289256,0.8571428571428571,0.8235294117647058,0.9128632478632478,0.9193181818181818,0.9130434782608695,0.7636363636363637,0.8316831683168316,0.44921875,0.83251953125,0.44921875
5,False,0.3959208495360761,0.41092794545057443,0.8636363636363636,0.8571428571428571,0.8235294117647058,0.9137350427350426,0.9174715909090909,0.9130434782608695,0.7636363636363637,0.8316831683168316,0.5244140625,0.86181640625,0.5244140625
6,False,0.3943028437697198,0.40452277134446535,0.8533057851239669,0.8571428571428571,0.8235294117647058,0.9162991452991454,0.9224431818181817,0.88,0.8,0.8380952380952381,0.331298828125,0.7880859375,0.331298828125
7,False,0.36189941076700355,0.4262110237814799,0.8822314049586777,0.8571428571428571,0.8235294117647058,0.9289487179487179,0.915625,0.8958333333333334,0.7818181818181819,0.8349514563106796,0.47314453125,0.85400390625,0.47314453125
8,False,0.3544220391753291,0.44161310247262986,0.8698347107438017,0.8403361344537815,0.8151260504201681,0.9319572649572649,0.9100852272727272,0.875,0.7636363636363637,0.8155339805825242,0.4541015625,0.79052734375,0.4541015625
9,False,0.33879692495361835,0.4478792815523989,0.8842975206611571,0.8403361344537815,0.8235294117647058,0.9381794871794873,0.9144886363636364,0.8913043478260869,0.7454545454545455,0.8118811881188119,0.445068359375,0.8837890625,0.445068359375
10,False,0.34326103280398473,0.433932630204353,0.8801652892561983,0.8403361344537815,0.8319327731092437,0.9350000000000002,0.9125000000000001,0.8461538461538461,0.8,0.822429906542056,0.6103515625,0.537109375,0.6103515625
11,False,0.3241882852532647,0.4482285289579079,0.890495867768595,0.8403361344537815,0.8235294117647058,0.9461025641025641,0.9112215909090909,0.8461538461538461,0.8,0.822429906542056,0.6025390625,0.794921875,0.6025390625
12,False,0.330462484074033,0.44713433318528806,0.890495867768595,0.8403361344537815,0.8403361344537815,0.9355897435897436,0.9144886363636364,0.8214285714285714,0.8363636363636363,0.8288288288288288,0.5576171875,0.5859375,0.5576171875
