epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc
1,0.7169922419956752,0.818191721754254,0.44285714285714284,0.5660377358490566,0.42527901279375735,0.5498575498575499
2,0.6948572453998384,0.6883261102550434,0.5857142857142857,0.5660377358490566,0.6182742037927593,0.5341880341880342
3,0.6837505215690249,0.6736942495939866,0.6666666666666666,0.7358490566037735,0.6996642772888123,0.8133903133903134
4,0.6771884827386765,0.6658959107578926,0.6476190476190476,0.7358490566037735,0.7139098085473188,0.811965811965812
5,0.6685489671570914,0.6536482145201485,0.6952380952380952,0.7358490566037735,0.780237727973868,0.8361823361823363
6,0.6678910295168559,0.6468534919450868,0.6666666666666666,0.7547169811320755,0.7460303057798748,0.8532763532763533
7,0.6517063084102812,0.6356660048916655,0.7571428571428571,0.7735849056603774,0.8111786589238726,0.8660968660968662
8,0.6432386829739525,0.6270420191422948,0.7666666666666667,0.7735849056603774,0.8305961346520281,0.8817663817663818
9,0.6324132453827631,0.6214617052168216,0.7523809523809524,0.8113207547169812,0.8448416659105344,0.8817663817663817
10,0.6310931012743995,0.606191818444234,0.7238095238095238,0.8113207547169812,0.8350421921785683,0.896011396011396
11,0.6168754895528158,0.5989762499647321,0.7761904761904762,0.8301886792452831,0.8553670265856094,0.9088319088319088
12,0.617877577600025,0.5915082175776644,0.7428571428571429,0.8113207547169812,0.8418473822702115,0.9045584045584046
13,0.5980145704178583,0.5817097605399366,0.7761904761904762,0.8113207547169812,0.8664368024680156,0.9045584045584045
14,0.5980286592528934,0.5769066709392475,0.780952380952381,0.8113207547169812,0.8664368024680156,0.9088319088319088
15,0.5960627396901449,0.5689569554238949,0.7857142857142857,0.8113207547169812,0.8659831231285727,0.9059829059829061
16,0.5893679493949526,0.5631990320277664,0.780952380952381,0.8490566037735849,0.8589057254332637,0.9202279202279202
17,0.598709906282879,0.5491470064757005,0.7761904761904762,0.8301886792452831,0.8377642682152255,0.9287749287749288
18,0.5861341578619821,0.548197643936805,0.7619047619047619,0.8301886792452831,0.8437528354958714,0.9245014245014245
19,0.5523144511949448,0.5333678778612388,0.8238095238095238,0.8490566037735849,0.9017330550766719,0.9401709401709402
20,0.5572979319663275,0.5380218130237652,0.819047619047619,0.8113207547169812,0.8952908084565829,0.923076923076923
21,0.5693820873896281,0.5245904551362092,0.7857142857142857,0.8301886792452831,0.8717902186734416,0.933048433048433
22,0.5721489361354283,0.5264173667385893,0.8047619047619048,0.8301886792452831,0.8697032937120044,0.9287749287749287
23,0.5504195037342253,0.5115206117899913,0.819047619047619,0.8679245283018868,0.8873060520823881,0.943019943019943
24,0.5409499100276403,0.5101158309657619,0.8095238095238095,0.8679245283018868,0.908538245168315,0.943019943019943
25,0.5478861615771339,0.5094542362779941,0.8,0.8490566037735849,0.8821341076127392,0.9316239316239316
26,0.5329600101425535,0.5098695097104559,0.8142857142857143,0.8490566037735849,0.8988295073042374,0.9358974358974359
27,0.535981027285258,0.5072306293361591,0.819047619047619,0.8301886792452831,0.8873060520823882,0.933048433048433
28,0.5525482109614781,0.4951765812792868,0.8,0.8679245283018868,0.8564558570002723,0.9401709401709402
29,0.5375801733561925,0.4945156703580101,0.8142857142857143,0.8490566037735849,0.8886670901007169,0.9373219373219372
30,0.5186728131203424,0.48844735240036585,0.8380952380952381,0.8301886792452831,0.9042736593775519,0.9358974358974358
31,0.5342176633221762,0.49103755264912013,0.7952380952380952,0.8301886792452831,0.8805915978586336,0.9344729344729346
32,0.5220183724448795,0.4878424799667214,0.8285714285714286,0.8490566037735849,0.9009164322656746,0.9415954415954416
33,0.5138523913565136,0.47712063058367316,0.8285714285714286,0.8301886792452831,0.9000090735867888,0.9344729344729344
