epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc
1,0.7114929187865484,0.7070194044203129,0.44285714285714284,0.5471698113207547,0.48834044097631796,0.4857549857549857
2,0.7024786256608508,0.7043552061296859,0.5476190476190477,0.5660377358490566,0.55258143544143,0.5042735042735043
3,0.678033203170413,0.6885185961453419,0.638095238095238,0.6415094339622641,0.732510661464477,0.650997150997151
4,0.679066040402367,0.6651583651326737,0.6190476190476191,0.7924528301886793,0.7051991652300155,0.811965811965812
5,0.6583180075600034,0.6555733242124882,0.7285714285714285,0.7735849056603774,0.8193448870338444,0.8219373219373219
6,0.6403246380033947,0.6440707231467625,0.8,0.7735849056603774,0.864622085110244,0.8205128205128205
7,0.6398918685458955,0.6349554567966821,0.7666666666666667,0.7547169811320755,0.8298702477089193,0.8276353276353277
8,0.6264530829020909,0.6293494364000717,0.8047619047619048,0.7735849056603774,0.8738771436348789,0.8319088319088319
9,0.6280112959089733,0.6172938110693446,0.7714285714285715,0.7735849056603774,0.8388530986298884,0.8418803418803419
10,0.6082445082210359,0.6072078650852419,0.7904761904761904,0.7924528301886793,0.8750567099174303,0.8589743589743589
11,0.6095011347816104,0.5980945971776854,0.7904761904761904,0.7924528301886793,0.8642591416386898,0.8504273504273504
12,0.6009470462799072,0.5965926489740048,0.7904761904761904,0.7924528301886793,0.8662553307322385,0.8475783475783476
13,0.5838231756573632,0.5865860131551635,0.7857142857142857,0.7735849056603774,0.8919335813447055,0.8433048433048433
14,0.5878468184244066,0.5812327642485781,0.7619047619047619,0.8113207547169812,0.8564558570002723,0.8504273504273504
15,0.5685187748500279,0.5786793186979474,0.8333333333333334,0.7924528301886793,0.8955630160602486,0.8461538461538461
16,0.5415398024377369,0.56910214896472,0.8523809523809524,0.7924528301886793,0.924598493784593,0.8532763532763532
17,0.562398416087741,0.5654969035454516,0.780952380952381,0.7924528301886793,0.8783232011614192,0.8532763532763532
18,0.5365446831498827,0.5536945647788498,0.819047619047619,0.8113207547169812,0.9169766808819527,0.8589743589743589
19,0.5472259220622835,0.5574687477552666,0.8142857142857143,0.7924528301886793,0.8933853552309229,0.849002849002849
20,0.5425692657629649,0.543241762327698,0.8285714285714286,0.8113207547169812,0.8846747119136193,0.8660968660968661
21,0.5380325147083828,0.53680933646436,0.8,0.8113207547169812,0.8931131476272571,0.8646723646723646
22,0.5292041744504656,0.5338181656486584,0.8333333333333334,0.8301886792452831,0.9032755648307778,0.8675213675213675
23,0.5192370448793684,0.5299533903598785,0.8238095238095238,0.8301886792452831,0.8963796388712457,0.8675213675213674
24,0.5386406665756589,0.5284911107342198,0.8,0.8301886792452831,0.8716087469376644,0.8603988603988604
25,0.5256950157029289,0.5199760997070456,0.7857142857142857,0.8301886792452831,0.8838580891026223,0.8675213675213675
26,0.5040845280601864,0.5257060572786151,0.8047619047619048,0.8113207547169812,0.9062698484711006,0.8603988603988604
27,0.5292652777263096,0.5234334974918725,0.8238095238095238,0.8301886792452831,0.8705199165230015,0.8618233618233617
28,0.48829970473334905,0.5226132639174191,0.8428571428571429,0.8113207547169812,0.9189728699755013,0.8618233618233617
29,0.5130425302755265,0.5156455079339585,0.8285714285714286,0.8301886792452831,0.8986480355684602,0.8603988603988604
30,0.5203875343004862,0.5165578610492203,0.8047619047619048,0.8301886792452831,0.8818619000090736,0.8717948717948718
31,0.4906860113143921,0.5105629608316241,0.8238095238095238,0.8301886792452831,0.9088104527719808,0.8646723646723646
32,0.4963868254706973,0.5083498324988023,0.8095238095238095,0.8301886792452831,0.9020052626803375,0.8632478632478633
33,0.48985616366068524,0.5000862220548233,0.8428571428571429,0.8301886792452831,0.9108973777334181,0.8675213675213675
34,0.4885951303300403,0.5062177726682627,0.8238095238095238,0.8113207547169812,0.9094456038472007,0.8646723646723646
35,0.4869149375529516,0.5021658033694861,0.8095238095238095,0.8301886792452831,0.9121676798838582,0.8632478632478633
36,0.47695388793945315,0.49718820936274977,0.7952380952380952,0.8301886792452831,0.9089011886398692,0.8675213675213675
37,0.4605437522842771,0.5016296905166698,0.8285714285714286,0.8301886792452831,0.9277742491606933,0.8575498575498576
38,0.5253705967040289,0.4928942142792468,0.7714285714285715,0.8301886792452831,0.8558207059250522,0.8660968660968661
39,0.46062004509426296,0.49831381215239473,0.8666666666666667,0.8301886792452831,0.932946193630342,0.8646723646723646
40,0.44327582858857656,0.4918850767162611,0.8571428571428571,0.8301886792452831,0.935123854459668,0.8703703703703705
